model,dataset,method,applicable,risk,coverage,utility,native_utility,token_multiplier,source_path,csv_data_row_1based,raw_record_binding
Gemma 4 26B-A4B,FEVER,NoCert,True,15.323813710955953,94.37126828467257,86.7448529575761,84.64489730535233,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,281,NOT_RETAINED
Gemma 4 26B-A4B,FEVER,MiniCheck,True,10.763458553126611,87.96915268661196,88.56415023134244,83.85462204669285,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,282,NOT_RETAINED
Gemma 4 26B-A4B,FEVER,AlignScore,True,10.443133738136083,86.47090728196271,89.99813830429606,85.66083635776008,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,283,NOT_RETAINED
Gemma 4 26B-A4B,FEVER,QAFactEval,True,10.714493548922864,87.73231164173055,86.90885216351171,85.3383969846876,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,284,NOT_RETAINED
Gemma 4 26B-A4B,FEVER,CMVO,True,8.740536178362783,85.80954117944577,89.75580441197772,87.26428196365173,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,285,NOT_RETAINED
Gemma 4 26B-A4B,FEVER,SignalMatchedFusion,True,8.375463197239947,85.31874158221929,88.45704958171832,85.68966118611851,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,286,NOT_RETAINED
Gemma 4 26B-A4B,FEVER,PCG-MAS,True,7.1662730703266515,84.78291079904145,88.35688183107523,83.58346301118063,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,287,NOT_RETAINED
Gemma 4 26B-A4B,HotpotQA,NoCert,True,18.20601432711133,93.37709152319933,85.20470802018282,84.0349562421948,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,288,NOT_RETAINED
Gemma 4 26B-A4B,HotpotQA,MiniCheck,True,14.673627397905918,87.27634842105405,87.39128814604476,81.12055368441169,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,289,NOT_RETAINED
Gemma 4 26B-A4B,HotpotQA,AlignScore,True,14.079980906832832,86.27264683466123,86.06652361581067,84.13210529626087,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,290,NOT_RETAINED
Gemma 4 26B-A4B,HotpotQA,QAFactEval,True,14.592834897285886,87.70631681471485,86.88240285762058,83.49992509128225,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,291,NOT_RETAINED
Gemma 4 26B-A4B,HotpotQA,CMVO,True,13.238768029721696,86.76998327942822,87.01458692332204,84.62120171644379,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,292,NOT_RETAINED
Gemma 4 26B-A4B,HotpotQA,SignalMatchedFusion,True,12.632982122304606,81.19408233130116,88.15711828667438,85.63937723773061,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,293,NOT_RETAINED
Gemma 4 26B-A4B,HotpotQA,PCG-MAS,True,10.662863879931555,84.00941195854477,88.17272653646503,87.64035255619115,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,294,NOT_RETAINED
Gemma 4 26B-A4B,PubMedQA,NoCert,True,13.037215924180659,93.75277623548051,87.67096873559723,86.42229009609277,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,295,NOT_RETAINED
Gemma 4 26B-A4B,PubMedQA,MiniCheck,True,9.174835400262172,85.2123269774477,90.35135216556321,84.58066792655652,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,296,NOT_RETAINED
Gemma 4 26B-A4B,PubMedQA,AlignScore,True,8.930806509044977,85.14055240587741,90.0777036186832,87.60567045035415,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,297,NOT_RETAINED
Gemma 4 26B-A4B,PubMedQA,QAFactEval,True,9.220133298716144,87.44075448109255,87.06433297761457,84.12730837858899,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,298,NOT_RETAINED
Gemma 4 26B-A4B,PubMedQA,CMVO,True,7.150032768885537,83.8158814458727,89.96644272516797,86.08181435346589,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,299,NOT_RETAINED
Gemma 4 26B-A4B,PubMedQA,SignalMatchedFusion,True,6.8330021747497645,85.03794865695265,90.33038191656581,86.40332834120078,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,300,NOT_RETAINED
Gemma 4 26B-A4B,PubMedQA,PCG-MAS,True,5.441191248504575,82.745675449127,91.53995674176863,85.60296623469465,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,301,NOT_RETAINED
Gemma 4 26B-A4B,TAT-QA,NoCert,True,16.195189752549375,93.00621155982384,87.19972197034309,86.29583485570848,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,302,NOT_RETAINED
Gemma 4 26B-A4B,TAT-QA,MiniCheck,True,12.442325454216904,90.54571498419645,89.29576708661901,85.01591471612507,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,303,NOT_RETAINED
Gemma 4 26B-A4B,TAT-QA,AlignScore,True,12.30527032080312,84.96782020369388,85.76390410106241,84.83204004866322,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,304,NOT_RETAINED
Gemma 4 26B-A4B,TAT-QA,QAFactEval,True,12.585653442870287,90.06128594143385,88.13112340180392,84.90925548927783,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,305,NOT_RETAINED
Gemma 4 26B-A4B,TAT-QA,CMVO,True,11.156832707095958,84.31995597112501,87.67074029041399,85.13369583473444,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,306,NOT_RETAINED
Gemma 4 26B-A4B,TAT-QA,SignalMatchedFusion,True,10.435122351041993,84.5030399829509,89.26372685056623,85.97512548059794,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,307,NOT_RETAINED
Gemma 4 26B-A4B,TAT-QA,PCG-MAS,True,8.246631908404737,84.27248695160286,89.43996849872407,85.5345023085493,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,308,NOT_RETAINED
Gemma 4 26B-A4B,2Wiki,NoCert,True,17.647329606930377,93.17846338287042,86.51455837368196,82.7369084224573,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,309,NOT_RETAINED
Gemma 4 26B-A4B,2Wiki,MiniCheck,True,14.53973163424916,89.07318250070222,85.17404928819387,84.23674283069077,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,310,NOT_RETAINED
Gemma 4 26B-A4B,2Wiki,AlignScore,True,13.806403914225976,87.58320265611526,86.43988837214071,86.73059975422792,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,311,NOT_RETAINED
Gemma 4 26B-A4B,2Wiki,QAFactEval,True,14.694268713435775,89.81438457146854,84.22566561869608,82.77148188538226,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,312,NOT_RETAINED
Gemma 4 26B-A4B,2Wiki,CMVO,True,12.625378346371816,82.9987009975641,88.08201127801877,83.46502584899575,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,313,NOT_RETAINED
Gemma 4 26B-A4B,2Wiki,SignalMatchedFusion,True,11.510483825250299,83.05277679500794,87.77857711665362,84.7016922168413,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,314,NOT_RETAINED
Gemma 4 26B-A4B,2Wiki,PCG-MAS,True,10.756082884405345,80.53377131118935,88.51925953150605,86.43341657620027,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,315,NOT_RETAINED
Gemma 4 26B-A4B,Mind2Web,NoCert,True,20.09807522815453,92.64396718650805,85.11080349902676,82.43516254235445,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,316,NOT_RETAINED
Gemma 4 26B-A4B,Mind2Web,MiniCheck,False,,,,,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,317,NOT_RETAINED
Gemma 4 26B-A4B,Mind2Web,AlignScore,False,,,,,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,318,NOT_RETAINED
Gemma 4 26B-A4B,Mind2Web,QAFactEval,False,,,,,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,319,NOT_RETAINED
Gemma 4 26B-A4B,Mind2Web,CMVO,True,15.355778272888369,83.37519288119245,84.96327140525658,85.09123925622121,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,320,NOT_RETAINED
Gemma 4 26B-A4B,Mind2Web,SignalMatchedFusion,True,13.609424794472464,84.46674172809472,86.76790983891576,85.47814213654216,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,321,NOT_RETAINED
Gemma 4 26B-A4B,Mind2Web,PCG-MAS,True,11.664382570076992,81.72169757010043,85.96701278787818,85.82127910382184,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,322,NOT_RETAINED
Gemma 4 26B-A4B,BFCL V1,NoCert,True,18.303255596491844,93.45342002633711,83.94033403263839,82.12476072029538,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,323,NOT_RETAINED
Gemma 4 26B-A4B,BFCL V1,MiniCheck,False,,,,,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,324,NOT_RETAINED
Gemma 4 26B-A4B,BFCL V1,AlignScore,False,,,,,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,325,NOT_RETAINED
Gemma 4 26B-A4B,BFCL V1,QAFactEval,False,,,,,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,326,NOT_RETAINED
Gemma 4 26B-A4B,BFCL V1,CMVO,True,13.255403196474322,82.32698295841838,87.54986947382314,83.44366499147705,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,327,NOT_RETAINED
Gemma 4 26B-A4B,BFCL V1,SignalMatchedFusion,True,12.055443050251366,82.92886771822177,88.31662866916824,85.20038636321038,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,328,NOT_RETAINED
Gemma 4 26B-A4B,BFCL V1,PCG-MAS,True,8.824630763540418,81.92066989457845,89.28253419017784,85.1788214764752,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,329,NOT_RETAINED
Gemma 4 26B-A4B,AgentDojo,NoCert,True,20.029177806486306,91.33107522273468,86.15752877745811,80.67431500151402,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,330,NOT_RETAINED
Gemma 4 26B-A4B,AgentDojo,MiniCheck,False,,,,,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,331,NOT_RETAINED
Gemma 4 26B-A4B,AgentDojo,AlignScore,False,,,,,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,332,NOT_RETAINED
Gemma 4 26B-A4B,AgentDojo,QAFactEval,False,,,,,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,333,NOT_RETAINED
Gemma 4 26B-A4B,AgentDojo,CMVO,True,15.014761748130415,83.37586263827065,86.65477496664917,85.3332967410664,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,334,NOT_RETAINED
Gemma 4 26B-A4B,AgentDojo,SignalMatchedFusion,True,14.46274137573934,81.61804875761047,86.47656692376103,86.55254612851321,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,335,NOT_RETAINED
Gemma 4 26B-A4B,AgentDojo,PCG-MAS,True,10.78950982680891,81.6601736795321,91.6007563548103,84.03020995301978,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,336,NOT_RETAINED
GLM-4.7 Flash,FEVER,NoCert,True,15.930885442798434,95.39207516868147,86.51736332828875,82.78289446522786,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,337,NOT_RETAINED
GLM-4.7 Flash,FEVER,MiniCheck,True,12.8315108524476,88.97625868129784,86.1881179833557,85.47819629611952,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,338,NOT_RETAINED
GLM-4.7 Flash,FEVER,AlignScore,True,11.183793482899357,84.70752520589804,88.78213976040455,86.76269564145467,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,339,NOT_RETAINED
GLM-4.7 Flash,FEVER,QAFactEval,True,12.732830607484104,87.48592101679584,87.80488582502599,83.28318355786246,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,340,NOT_RETAINED
GLM-4.7 Flash,FEVER,CMVO,True,10.838910487970136,84.80447659830398,86.13467519679995,86.23933575706643,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,341,NOT_RETAINED
GLM-4.7 Flash,FEVER,SignalMatchedFusion,True,9.569603158000136,83.24416407673385,89.07991020692317,87.87099605006857,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,342,NOT_RETAINED
GLM-4.7 Flash,FEVER,PCG-MAS,True,8.324674206521781,85.54833359665959,88.61929158831316,85.57396196926952,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,343,NOT_RETAINED
GLM-4.7 Flash,HotpotQA,NoCert,True,19.20964307417093,92.16817790461131,85.49653225643969,83.73831230305908,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,344,NOT_RETAINED
GLM-4.7 Flash,HotpotQA,MiniCheck,True,15.31728159690682,91.3864018255418,85.39629549045513,84.23870146643311,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,345,NOT_RETAINED
GLM-4.7 Flash,HotpotQA,AlignScore,True,15.248221899833098,87.50239279354012,86.32830296867056,83.23935452252424,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,346,NOT_RETAINED
GLM-4.7 Flash,HotpotQA,QAFactEval,True,15.643031828717534,89.57392864645053,86.73344463502973,84.69591533449892,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,347,NOT_RETAINED
GLM-4.7 Flash,HotpotQA,CMVO,True,13.338403144776555,88.75557379587434,88.3444818396731,83.98614168962366,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,348,NOT_RETAINED
GLM-4.7 Flash,HotpotQA,SignalMatchedFusion,True,13.134168155246236,82.51466521432536,87.35746607895739,82.35981637144798,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,349,NOT_RETAINED
GLM-4.7 Flash,HotpotQA,PCG-MAS,True,12.344590203542724,83.64825176325117,87.59817519612912,84.40806870815005,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,350,NOT_RETAINED
GLM-4.7 Flash,PubMedQA,NoCert,True,13.929434740183329,94.28755950850027,87.61339269540152,85.21989177385024,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,351,NOT_RETAINED
GLM-4.7 Flash,PubMedQA,MiniCheck,True,10.150703973989536,87.75213602313215,88.28012595723546,84.17262118201029,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,352,NOT_RETAINED
GLM-4.7 Flash,PubMedQA,AlignScore,True,9.783999843241757,86.30345112243347,87.30122992764505,85.32348936610906,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,353,NOT_RETAINED
GLM-4.7 Flash,PubMedQA,QAFactEval,True,11.441041721252544,87.63471177158004,86.67187459160846,85.29402309255023,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,354,NOT_RETAINED
GLM-4.7 Flash,PubMedQA,CMVO,True,8.660035668314794,84.23099536002711,87.14103164996776,85.88016965139474,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,355,NOT_RETAINED
GLM-4.7 Flash,PubMedQA,SignalMatchedFusion,True,8.075400824413975,84.44323589140478,88.55761209505297,85.73310017127437,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,356,NOT_RETAINED
GLM-4.7 Flash,PubMedQA,PCG-MAS,True,6.391824026743391,82.59878451516728,90.57329198628527,85.59467998449739,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,357,NOT_RETAINED
GLM-4.7 Flash,TAT-QA,NoCert,True,16.45992270083487,92.31811318107582,86.27413538201913,85.41475861817608,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,358,NOT_RETAINED
GLM-4.7 Flash,TAT-QA,MiniCheck,True,13.915134168732472,86.98889088777356,85.71912000265345,84.77479330333897,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,359,NOT_RETAINED
GLM-4.7 Flash,TAT-QA,AlignScore,True,12.49947542290626,87.47153631467883,88.45324097908932,82.96909638264744,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,360,NOT_RETAINED
GLM-4.7 Flash,TAT-QA,QAFactEval,True,13.792482100221434,86.60305911536777,86.37745137229025,87.62189325439145,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,361,NOT_RETAINED
GLM-4.7 Flash,TAT-QA,CMVO,True,12.277646549032958,83.61241008605968,88.68462028074873,82.52532845041691,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,362,NOT_RETAINED
GLM-4.7 Flash,TAT-QA,SignalMatchedFusion,True,11.983547222212898,84.67558970639185,86.13129788074534,86.68617974207979,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,363,NOT_RETAINED
GLM-4.7 Flash,TAT-QA,PCG-MAS,True,9.721144881106943,83.36247062065706,89.11190127254947,85.12651463819307,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,364,NOT_RETAINED
GLM-4.7 Flash,2Wiki,NoCert,True,20.003942651052547,94.28551085988603,86.26246784004456,83.76621200416332,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,365,NOT_RETAINED
GLM-4.7 Flash,2Wiki,MiniCheck,True,15.083103390372669,87.45688860078154,85.77096669359636,83.69737920309976,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,366,NOT_RETAINED
GLM-4.7 Flash,2Wiki,AlignScore,True,15.325085327190168,85.55038699622847,88.10428629481513,82.92156107686114,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,367,NOT_RETAINED
GLM-4.7 Flash,2Wiki,QAFactEval,True,15.816536042689101,86.29530814340765,85.21260639367722,84.3935833070169,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,368,NOT_RETAINED
GLM-4.7 Flash,2Wiki,CMVO,True,14.844309075459966,85.30792001685153,86.58894177040492,83.54326239853022,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,369,NOT_RETAINED
GLM-4.7 Flash,2Wiki,SignalMatchedFusion,True,14.782654614294362,81.8318982777203,85.30638955363696,84.28082375723255,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,370,NOT_RETAINED
GLM-4.7 Flash,2Wiki,PCG-MAS,True,11.673187466266985,81.35011001508612,87.99165716689275,85.97164812208317,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,371,NOT_RETAINED
GLM-4.7 Flash,Mind2Web,NoCert,True,20.132527280710175,92.76688964450344,84.71739110790735,81.63312071301422,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,372,NOT_RETAINED
GLM-4.7 Flash,Mind2Web,MiniCheck,False,,,,,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,373,NOT_RETAINED
GLM-4.7 Flash,Mind2Web,AlignScore,False,,,,,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,374,NOT_RETAINED
GLM-4.7 Flash,Mind2Web,QAFactEval,False,,,,,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,375,NOT_RETAINED
GLM-4.7 Flash,Mind2Web,CMVO,True,14.872625418269017,84.48848101157157,85.65100525444359,84.5186250160823,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,376,NOT_RETAINED
GLM-4.7 Flash,Mind2Web,SignalMatchedFusion,True,13.810294885460351,82.19131472563465,87.46611989900065,83.44631688173124,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,377,NOT_RETAINED
GLM-4.7 Flash,Mind2Web,PCG-MAS,True,10.794425066907696,82.66015818898791,87.68553122871444,85.45018218269004,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,378,NOT_RETAINED
GLM-4.7 Flash,BFCL V1,NoCert,True,19.262309295876797,91.66685573588165,86.49261141513581,83.04001963040872,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,379,NOT_RETAINED
GLM-4.7 Flash,BFCL V1,MiniCheck,False,,,,,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,380,NOT_RETAINED
GLM-4.7 Flash,BFCL V1,AlignScore,False,,,,,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,381,NOT_RETAINED
GLM-4.7 Flash,BFCL V1,QAFactEval,False,,,,,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,382,NOT_RETAINED
GLM-4.7 Flash,BFCL V1,CMVO,True,13.677391216003183,82.93224795771472,86.58820398662455,86.40938874931821,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,383,NOT_RETAINED
GLM-4.7 Flash,BFCL V1,SignalMatchedFusion,True,11.840446778907776,84.32877739649877,87.33728071538837,85.17489544075953,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,384,NOT_RETAINED
GLM-4.7 Flash,BFCL V1,PCG-MAS,True,9.996269019423902,85.09443539893496,88.22729260861635,85.76448086188509,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,385,NOT_RETAINED
GLM-4.7 Flash,AgentDojo,NoCert,True,20.76113510673291,91.04964503157528,84.2073605946874,83.30718065948156,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,386,NOT_RETAINED
GLM-4.7 Flash,AgentDojo,MiniCheck,False,,,,,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,387,NOT_RETAINED
GLM-4.7 Flash,AgentDojo,AlignScore,False,,,,,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,388,NOT_RETAINED
GLM-4.7 Flash,AgentDojo,QAFactEval,False,,,,,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,389,NOT_RETAINED
GLM-4.7 Flash,AgentDojo,CMVO,True,15.682280390524287,84.17197648030995,84.74127161636271,82.8349931574452,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,390,NOT_RETAINED
GLM-4.7 Flash,AgentDojo,SignalMatchedFusion,True,13.824662859419009,83.83956526001847,88.07522565199586,84.84055145688404,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,391,NOT_RETAINED
GLM-4.7 Flash,AgentDojo,PCG-MAS,True,12.009413317643038,81.37239211185941,88.33928707390878,84.15819497249447,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,392,NOT_RETAINED
