method,dataset,threshold_index,coverage,risk
CMVO,BFCL V1,0.9583333333333333,64.51602125082229,12.930719539540585
CMVO,BFCL V1,1.0,62.94872974556423,12.680189829435749
CMVO,AgentDojo,0.0,98.97170917251475,20.760389858154493
CMVO,AgentDojo,0.041666666666666664,97.3239800300333,20.74443425712045
CMVO,AgentDojo,0.08333333333333333,95.65122797982019,20.097124380535416
CMVO,AgentDojo,0.125,94.20632876880006,19.97270332209429
CMVO,AgentDojo,0.16666666666666666,93.47251802786711,19.61974215252321
CMVO,AgentDojo,0.20833333333333331,91.80554832052682,19.335761714667107
CMVO,AgentDojo,0.25,90.29167310732976,19.02122030769296
CMVO,AgentDojo,0.29166666666666663,88.6307828700594,18.275393675546443
CMVO,AgentDojo,0.3333333333333333,86.65923218679528,18.603318933632796
CMVO,AgentDojo,0.375,85.41852905023549,17.92607893821104
CMVO,AgentDojo,0.41666666666666663,83.74730053213722,17.715693061169926
CMVO,AgentDojo,0.4583333333333333,82.33519351900001,17.52249965068204
CMVO,AgentDojo,0.5,81.26987149271184,16.914789034541684
CMVO,AgentDojo,0.5416666666666666,79.1212192683762,16.968884440237552
CMVO,AgentDojo,0.5833333333333333,77.83658136818403,16.662333110725584
CMVO,AgentDojo,0.625,76.64064933749313,16.562286328282323
CMVO,AgentDojo,0.6666666666666666,74.76317758734561,16.34052034497683
CMVO,AgentDojo,0.7083333333333333,74.11921935722681,16.251969416688404
CMVO,AgentDojo,0.75,72.01541751002385,15.45154885974837
CMVO,AgentDojo,0.7916666666666666,70.84480793139771,15.50795475208141
CMVO,AgentDojo,0.8333333333333333,68.8565567340052,15.440336464619893
CMVO,AgentDojo,0.875,66.48196796246961,15.168306924020753
CMVO,AgentDojo,0.9166666666666666,66.28757357219119,15.323514769719889
CMVO,AgentDojo,0.9583333333333333,64.2528813207283,15.267350732660075
CMVO,AgentDojo,1.0,62.9581055158681,15.343909104767457
SignalMatchedFusion,FEVER,0.0,99.43525292794865,14.463568917872797
SignalMatchedFusion,FEVER,0.041666666666666664,97.62054924501105,14.40841876333849
SignalMatchedFusion,FEVER,0.08333333333333333,96.2343180028061,14.158978805109077
SignalMatchedFusion,FEVER,0.125,94.16832925052134,13.596018162633792
SignalMatchedFusion,FEVER,0.16666666666666666,93.57408278083865,13.054242729851998
SignalMatchedFusion,FEVER,0.20833333333333331,91.01404498084881,13.042785305283479
SignalMatchedFusion,FEVER,0.25,90.16613421823536,12.331591372097938
SignalMatchedFusion,FEVER,0.29166666666666663,88.5938395995384,12.231932059910967
SignalMatchedFusion,FEVER,0.3333333333333333,86.9714027969197,12.292014150991415
SignalMatchedFusion,FEVER,0.375,85.59769621998184,11.697676256128549
SignalMatchedFusion,FEVER,0.41666666666666663,83.83586699903562,11.583369131920131
SignalMatchedFusion,FEVER,0.4583333333333333,82.50146225462073,11.31064777863858
SignalMatchedFusion,FEVER,0.5,81.2599258442143,10.874360730724286
SignalMatchedFusion,FEVER,0.5416666666666666,80.14393094069258,10.721898289007935
SignalMatchedFusion,FEVER,0.5833333333333333,78.02231003085069,10.390405537480616
SignalMatchedFusion,FEVER,0.625,76.11051676298719,9.77368090562548
SignalMatchedFusion,FEVER,0.6666666666666666,75.3934664152783,9.931516146334006
SignalMatchedFusion,FEVER,0.7083333333333333,74.09101592288398,9.484266445779971
SignalMatchedFusion,FEVER,0.75,71.81592809612093,9.195790250441274
SignalMatchedFusion,FEVER,0.7916666666666666,71.05060593680801,9.565221671914468
SignalMatchedFusion,FEVER,0.8333333333333333,68.83660944073267,9.294812649666802
SignalMatchedFusion,FEVER,0.875,68.03554554869609,9.098305534487833
SignalMatchedFusion,FEVER,0.9166666666666666,66.07933920634137,8.761016005052
SignalMatchedFusion,FEVER,0.9583333333333333,65.17310455459778,8.651972058296291
SignalMatchedFusion,FEVER,1.0,62.88538777133154,8.808449152257165
SignalMatchedFusion,HotpotQA,0.0,98.78030707608771,18.309597658286545
SignalMatchedFusion,HotpotQA,0.041666666666666664,97.51042201707487,18.614765690550428
SignalMatchedFusion,HotpotQA,0.08333333333333333,96.1502774499771,17.81504724156761
SignalMatchedFusion,HotpotQA,0.125,94.78552862524307,17.31524374796703
SignalMatchedFusion,HotpotQA,0.16666666666666666,93.14144284500496,17.24594568980142
SignalMatchedFusion,HotpotQA,0.20833333333333331,91.5237768567881,16.689660138264543
SignalMatchedFusion,HotpotQA,0.25,90.07805663211496,16.496847677957373
SignalMatchedFusion,HotpotQA,0.29166666666666663,87.8878705764277,15.892033108368814
SignalMatchedFusion,HotpotQA,0.3333333333333333,86.94272247626716,15.99463580570063
SignalMatchedFusion,HotpotQA,0.375,85.34929760089737,15.413451323027486
SignalMatchedFusion,HotpotQA,0.41666666666666663,83.80677000039064,15.221029711820218
SignalMatchedFusion,HotpotQA,0.4583333333333333,82.47550959557938,14.733092567689392
SignalMatchedFusion,HotpotQA,0.5,80.70651578190454,14.641945626550157
SignalMatchedFusion,HotpotQA,0.5416666666666666,79.24106136901878,14.277382493100122
SignalMatchedFusion,HotpotQA,0.5833333333333333,78.82616279022712,14.524288002091481
SignalMatchedFusion,HotpotQA,0.625,76.67638714594182,13.653096475363553
SignalMatchedFusion,HotpotQA,0.6666666666666666,75.05045720717315,13.513975687484209
SignalMatchedFusion,HotpotQA,0.7083333333333333,73.07575323394542,13.65305277047101
SignalMatchedFusion,HotpotQA,0.75,72.40565244030454,12.897582226207644
SignalMatchedFusion,HotpotQA,0.7916666666666666,70.68952194330333,13.296033914977327
SignalMatchedFusion,HotpotQA,0.8333333333333333,69.39959092938825,12.89388009425567
SignalMatchedFusion,HotpotQA,0.875,67.2190093533575,12.827255814635581
SignalMatchedFusion,HotpotQA,0.9166666666666666,66.55614600659892,12.320729535054783
SignalMatchedFusion,HotpotQA,0.9583333333333333,64.86242184611125,12.513854738197582
SignalMatchedFusion,HotpotQA,1.0,63.01930161216179,12.622649455505421
SignalMatchedFusion,PubMedQA,0.0,98.36438984029587,13.313911994884087
SignalMatchedFusion,PubMedQA,0.041666666666666664,96.94739650774747,12.922987087339616
SignalMatchedFusion,PubMedQA,0.08333333333333333,96.00686525573842,12.556997871128543
SignalMatchedFusion,PubMedQA,0.125,93.7906210196832,12.632385808703726
SignalMatchedFusion,PubMedQA,0.16666666666666666,92.51550413336281,11.9169210236123
SignalMatchedFusion,PubMedQA,0.20833333333333331,91.96168143411869,11.607490264346144
SignalMatchedFusion,PubMedQA,0.25,89.8035273233624,10.936318151785688
SignalMatchedFusion,PubMedQA,0.29166666666666663,88.87006109897294,10.765618027918434
SignalMatchedFusion,PubMedQA,0.3333333333333333,86.81579933927758,10.495574768863563
SignalMatchedFusion,PubMedQA,0.375,86.08547315227324,10.219555811968739
SignalMatchedFusion,PubMedQA,0.41666666666666663,83.90822247587755,10.2799790321409
SignalMatchedFusion,PubMedQA,0.4583333333333333,82.74707498953491,9.712363791099955
SignalMatchedFusion,PubMedQA,0.5,81.01446463192576,9.748641850006859
SignalMatchedFusion,PubMedQA,0.5416666666666666,79.41535059071963,9.29943997971151
SignalMatchedFusion,PubMedQA,0.5833333333333333,77.97026155307063,8.890546215319349
SignalMatchedFusion,PubMedQA,0.625,76.42047742769981,8.728443511507043
SignalMatchedFusion,PubMedQA,0.6666666666666666,75.18143849249122,8.736683698115499
SignalMatchedFusion,PubMedQA,0.7083333333333333,73.44198275710123,7.876897704364099
SignalMatchedFusion,PubMedQA,0.75,72.15122606352472,7.727772818943789
SignalMatchedFusion,PubMedQA,0.7916666666666666,70.719739369514,7.7137173938742745
SignalMatchedFusion,PubMedQA,0.8333333333333333,68.650054290691,7.7511420478096795
SignalMatchedFusion,PubMedQA,0.875,67.83374021971669,7.416335758472535
SignalMatchedFusion,PubMedQA,0.9166666666666666,65.53263275906205,7.305033332213631
SignalMatchedFusion,PubMedQA,0.9583333333333333,64.54789605646737,7.281668569983746
SignalMatchedFusion,PubMedQA,1.0,63.106634031546356,7.541243946794559
SignalMatchedFusion,TAT-QA,0.0,98.96617577438579,16.877831351897562
SignalMatchedFusion,TAT-QA,0.041666666666666664,97.14378116799085,16.472226765026612
SignalMatchedFusion,TAT-QA,0.08333333333333333,96.59686814726567,15.927227090172192
SignalMatchedFusion,TAT-QA,0.125,93.84691995996486,15.400880165459569
SignalMatchedFusion,TAT-QA,0.16666666666666666,92.9421686971833,15.228729732108354
SignalMatchedFusion,TAT-QA,0.20833333333333331,90.99533652850783,15.074366588199377
SignalMatchedFusion,TAT-QA,0.25,90.80405807658207,14.682342721020042
SignalMatchedFusion,TAT-QA,0.29166666666666663,89.13517601057607,14.438229515017603
SignalMatchedFusion,TAT-QA,0.3333333333333333,87.71307448909998,14.176789818213237
SignalMatchedFusion,TAT-QA,0.375,85.5389695698591,13.505138757882088
SignalMatchedFusion,TAT-QA,0.41666666666666663,84.43421544010104,13.340950390090628
SignalMatchedFusion,TAT-QA,0.4583333333333333,82.79217605280603,13.523925224252888
SignalMatchedFusion,TAT-QA,0.5,81.08990952588282,13.085994502271532
SignalMatchedFusion,TAT-QA,0.5416666666666666,79.65076328388214,12.422318600088836
SignalMatchedFusion,TAT-QA,0.5833333333333333,77.78288966592211,12.298518915388838
SignalMatchedFusion,TAT-QA,0.625,76.23067946709381,12.132507066027431
SignalMatchedFusion,TAT-QA,0.6666666666666666,75.03372144196574,11.724113272596972
SignalMatchedFusion,TAT-QA,0.7083333333333333,73.14959671346277,11.926808196360687
SignalMatchedFusion,TAT-QA,0.75,71.20960528041246,11.66165577771834
SignalMatchedFusion,TAT-QA,0.7916666666666666,70.40052702145437,11.44051401194789
SignalMatchedFusion,TAT-QA,0.8333333333333333,69.67170617301082,11.364862966713217
SignalMatchedFusion,TAT-QA,0.875,66.99719360245892,10.823925887951466
SignalMatchedFusion,TAT-QA,0.9166666666666666,65.9911567658388,10.956302674589475
SignalMatchedFusion,TAT-QA,0.9583333333333333,64.88947802580437,10.763484465946187
SignalMatchedFusion,TAT-QA,1.0,62.82749285376136,10.775122366424947
SignalMatchedFusion,2Wiki,0.0,99.6787842976462,17.735034969043593
SignalMatchedFusion,2Wiki,0.041666666666666664,97.42794702074323,17.480759924825716
SignalMatchedFusion,2Wiki,0.08333333333333333,95.99390033343042,17.26634753641749
SignalMatchedFusion,2Wiki,0.125,94.27248175145493,16.532274726954565
SignalMatchedFusion,2Wiki,0.16666666666666666,92.99169452625796,16.579833436445153
SignalMatchedFusion,2Wiki,0.20833333333333331,91.33795949016992,16.28502061585282
SignalMatchedFusion,2Wiki,0.25,89.63086221571977,15.85450663117391
SignalMatchedFusion,2Wiki,0.29166666666666663,88.60625244065974,15.850351371892758
SignalMatchedFusion,2Wiki,0.3333333333333333,87.13181548164755,15.202200492782438
SignalMatchedFusion,2Wiki,0.375,85.33898795409011,14.708418593787425
SignalMatchedFusion,2Wiki,0.41666666666666663,83.99010004019793,14.716005186418796
SignalMatchedFusion,2Wiki,0.4583333333333333,82.48350368781658,14.247544644368835
SignalMatchedFusion,2Wiki,0.5,80.58983696317975,13.816367640615399
SignalMatchedFusion,2Wiki,0.5416666666666666,79.57382277905639,13.759166833665434
SignalMatchedFusion,2Wiki,0.5833333333333333,78.19579412503133,13.67745209350951
SignalMatchedFusion,2Wiki,0.625,76.97055965244242,12.694710050060785
SignalMatchedFusion,2Wiki,0.6666666666666666,75.06935135977356,13.208396587533224
SignalMatchedFusion,2Wiki,0.7083333333333333,74.26443902340067,12.991520297290897
SignalMatchedFusion,2Wiki,0.75,72.5190323045965,12.731960914759213
SignalMatchedFusion,2Wiki,0.7916666666666666,70.39858753051037,12.475628213880738
SignalMatchedFusion,2Wiki,0.8333333333333333,68.75764796455958,12.523262207162743
SignalMatchedFusion,2Wiki,0.875,67.24753861314151,12.191852987009568
SignalMatchedFusion,2Wiki,0.9166666666666666,66.2309162415686,12.387548808210076
SignalMatchedFusion,2Wiki,0.9583333333333333,64.05768007999346,11.887297356010366
SignalMatchedFusion,2Wiki,1.0,62.97755067204594,11.950555205538656
SignalMatchedFusion,Mind2Web,0.0,98.77345015045243,19.447216208695643
SignalMatchedFusion,Mind2Web,0.041666666666666664,97.28578878697984,19.30367149984118
SignalMatchedFusion,Mind2Web,0.08333333333333333,96.11631474393542,18.71289652089085
SignalMatchedFusion,Mind2Web,0.125,94.90446428447932,18.615040042317002
SignalMatchedFusion,Mind2Web,0.16666666666666666,93.65634245155624,18.407758260241035
SignalMatchedFusion,Mind2Web,0.20833333333333331,91.1611013725965,17.886698852449165
SignalMatchedFusion,Mind2Web,0.25,90.01383033372244,17.365512400725443
SignalMatchedFusion,Mind2Web,0.29166666666666663,88.51600199134167,17.1571697379945
SignalMatchedFusion,Mind2Web,0.3333333333333333,87.03193118680896,16.594211624411475
SignalMatchedFusion,Mind2Web,0.375,85.67220380683182,16.512031205909476
SignalMatchedFusion,Mind2Web,0.41666666666666663,84.198247847248,16.59432126329761
SignalMatchedFusion,Mind2Web,0.4583333333333333,82.62434602901018,16.254845848380747
SignalMatchedFusion,Mind2Web,0.5,81.15546202146471,15.905685405836781
SignalMatchedFusion,Mind2Web,0.5416666666666666,80.05742264240936,15.67301264953589
SignalMatchedFusion,Mind2Web,0.5833333333333333,77.8278163800647,15.527128331778806
SignalMatchedFusion,Mind2Web,0.625,76.1901299413467,15.048439484440927
SignalMatchedFusion,Mind2Web,0.6666666666666666,74.9281922252714,14.815901866628419
SignalMatchedFusion,Mind2Web,0.7083333333333333,73.17276235706468,14.42483494876951
SignalMatchedFusion,Mind2Web,0.75,72.51950046605926,14.641276606792285
SignalMatchedFusion,Mind2Web,0.7916666666666666,70.49473940046177,14.291076336208533
SignalMatchedFusion,Mind2Web,0.8333333333333333,68.62783640521067,14.028348477569734
SignalMatchedFusion,Mind2Web,0.875,67.39506871656796,13.999256220041852
SignalMatchedFusion,Mind2Web,0.9166666666666666,65.73535406541814,14.047194602285204
SignalMatchedFusion,Mind2Web,0.9583333333333333,64.90375478542018,13.906206081103566
SignalMatchedFusion,Mind2Web,1.0,62.76851220227073,13.628727328842492
SignalMatchedFusion,BFCL V1,0.0,98.93347908587202,18.181884713246433
SignalMatchedFusion,BFCL V1,0.041666666666666664,97.22572549955036,18.069713792058447
SignalMatchedFusion,BFCL V1,0.08333333333333333,95.87509385783657,17.492168118006642
SignalMatchedFusion,BFCL V1,0.125,94.852348209301,16.938178494526888
SignalMatchedFusion,BFCL V1,0.16666666666666666,93.64478158288732,16.763477118916455
SignalMatchedFusion,BFCL V1,0.20833333333333331,91.7181172057134,16.42101517885394
SignalMatchedFusion,BFCL V1,0.25,89.52840493168492,16.44757127805652
SignalMatchedFusion,BFCL V1,0.29166666666666663,88.46614035305647,15.572163717674734
SignalMatchedFusion,BFCL V1,0.3333333333333333,87.03217271129145,15.592706036959644
SignalMatchedFusion,BFCL V1,0.375,85.44868262778444,15.039792027815865
SignalMatchedFusion,BFCL V1,0.41666666666666663,84.20034308775423,14.896955475593776
SignalMatchedFusion,BFCL V1,0.4583333333333333,82.63560764070738,14.298360868457122
SignalMatchedFusion,BFCL V1,0.5,80.84764153283942,14.514416973549931
SignalMatchedFusion,BFCL V1,0.5416666666666666,79.91506825522926,14.013875441503409
SignalMatchedFusion,BFCL V1,0.5833333333333333,77.56470047123074,13.84197106519073
SignalMatchedFusion,BFCL V1,0.625,76.84579361153848,13.724510623955902
SignalMatchedFusion,BFCL V1,0.6666666666666666,75.73253654950769,13.5458228435158
SignalMatchedFusion,BFCL V1,0.7083333333333333,73.39032540387596,12.894855944294795
SignalMatchedFusion,BFCL V1,0.75,71.5645935356419,12.660463942482268
SignalMatchedFusion,BFCL V1,0.7916666666666666,70.8381645308066,12.871323154033027
SignalMatchedFusion,BFCL V1,0.8333333333333333,69.14480384751002,12.788137882714224
SignalMatchedFusion,BFCL V1,0.875,67.04358135608749,12.384472824505089
SignalMatchedFusion,BFCL V1,0.9166666666666666,65.6945860023912,12.090808056649337
SignalMatchedFusion,BFCL V1,0.9583333333333333,64.61484314274543,12.030888388486277
SignalMatchedFusion,BFCL V1,1.0,63.52726521678934,12.089913258861513
SignalMatchedFusion,AgentDojo,0.0,98.87002499247309,20.162443522545974
SignalMatchedFusion,AgentDojo,0.041666666666666664,98.362462625116,19.71931249305141
SignalMatchedFusion,AgentDojo,0.08333333333333333,95.87081727287536,19.647105194033372
SignalMatchedFusion,AgentDojo,0.125,95.23012783694814,19.004445306587844
SignalMatchedFusion,AgentDojo,0.16666666666666666,92.62965600768938,18.895167172914093
SignalMatchedFusion,AgentDojo,0.20833333333333331,91.75271364871938,18.786026580565466
SignalMatchedFusion,AgentDojo,0.25,90.00703462578944,18.227427985951156
SignalMatchedFusion,AgentDojo,0.29166666666666663,88.37632830789045,18.11418908568799
SignalMatchedFusion,AgentDojo,0.3333333333333333,87.04753894415427,17.782250907787585
SignalMatchedFusion,AgentDojo,0.375,85.26748460535772,17.1352645931335
SignalMatchedFusion,AgentDojo,0.41666666666666663,84.2798501385363,16.942209616908237
SignalMatchedFusion,AgentDojo,0.4583333333333333,81.78145287942438,16.81056147294424
SignalMatchedFusion,AgentDojo,0.5,81.04388222652813,16.37612353595795
SignalMatchedFusion,AgentDojo,0.5416666666666666,78.6911612029964,16.034938945431463
SignalMatchedFusion,AgentDojo,0.5833333333333333,78.11625270158723,16.018463997421375
SignalMatchedFusion,AgentDojo,0.625,76.36056265232467,15.39766030280863
SignalMatchedFusion,AgentDojo,0.6666666666666666,74.54705338537913,15.242767050731375
SignalMatchedFusion,AgentDojo,0.7083333333333333,73.20887509758147,15.207737184883758
SignalMatchedFusion,AgentDojo,0.75,72.42658468666966,14.907451567903534
SignalMatchedFusion,AgentDojo,0.7916666666666666,70.3360991856673,14.914489953615822
SignalMatchedFusion,AgentDojo,0.8333333333333333,69.04545088690118,14.38069685210029
SignalMatchedFusion,AgentDojo,0.875,67.1610814876032,14.534175537037465
SignalMatchedFusion,AgentDojo,0.9166666666666666,65.21562239736225,14.452013432609885
SignalMatchedFusion,AgentDojo,0.9583333333333333,63.82156476745726,14.527022856904257
SignalMatchedFusion,AgentDojo,1.0,62.64272617748773,14.339196139191149
PCG-MAS,FEVER,0.0,99.09395828669517,12.912333849702655
PCG-MAS,FEVER,0.041666666666666664,98.09325282540169,13.04804991145602
PCG-MAS,FEVER,0.08333333333333333,96.20741328987819,12.19949343976537
PCG-MAS,FEVER,0.125,94.3820881827032,11.896085234179544
PCG-MAS,FEVER,0.16666666666666666,93.06649885973283,11.854898473008124
PCG-MAS,FEVER,0.20833333333333331,91.90041405610475,11.177077229629488
PCG-MAS,FEVER,0.25,90.18860134479621,11.204161842657975
PCG-MAS,FEVER,0.29166666666666663,88.61745370905767,10.835673370693042
PCG-MAS,FEVER,0.3333333333333333,87.26838641401046,10.365640215836558
PCG-MAS,FEVER,0.375,85.6215539732752,9.989931028481058
PCG-MAS,FEVER,0.41666666666666663,84.41793589575963,9.803484102717562
PCG-MAS,FEVER,0.4583333333333333,82.25781868717942,9.757329506281243
PCG-MAS,FEVER,0.5,80.9551678140013,9.397553872420538
PCG-MAS,FEVER,0.5416666666666666,80.71773666412511,8.760808269837112
PCG-MAS,FEVER,0.5833333333333333,77.47586291208789,8.801203129263659
PCG-MAS,FEVER,0.625,77.27096021950835,8.498661103142977
PCG-MAS,FEVER,0.6666666666666666,74.96948405623303,8.316803130215103
PCG-MAS,FEVER,0.7083333333333333,73.52650419154276,8.052933702656413
PCG-MAS,FEVER,0.75,72.01227363150426,7.850490695691667
PCG-MAS,FEVER,0.7916666666666666,69.86325162717107,7.52930651512442
PCG-MAS,FEVER,0.8333333333333333,68.65421599380734,7.636459763585355
PCG-MAS,FEVER,0.875,67.49186025144206,7.238835098842658
PCG-MAS,FEVER,0.9166666666666666,66.07140809180544,7.0361593039901225
PCG-MAS,FEVER,0.9583333333333333,64.03555356308577,7.279949407380668
PCG-MAS,FEVER,1.0,62.968476737394894,7.271748253147904
PCG-MAS,HotpotQA,0.0,99.23828489977707,16.826812796012803
PCG-MAS,HotpotQA,0.041666666666666664,97.43710726629907,16.595798373186575
PCG-MAS,HotpotQA,0.08333333333333333,95.48522178338396,15.889137130005906
PCG-MAS,HotpotQA,0.125,94.35836104451413,15.975020245457348
PCG-MAS,HotpotQA,0.16666666666666666,93.02258964733565,15.259562442377646
PCG-MAS,HotpotQA,0.20833333333333331,91.56524636215713,15.10436851037988
PCG-MAS,HotpotQA,0.25,90.34184331934269,15.054745011356228
PCG-MAS,HotpotQA,0.29166666666666663,89.1889622013917,14.503413506209776
PCG-MAS,HotpotQA,0.3333333333333333,87.04704397911794,14.399100845677673
PCG-MAS,HotpotQA,0.375,85.4911549968857,13.886543650255225
PCG-MAS,HotpotQA,0.41666666666666663,83.98384920205639,13.333269436759663
PCG-MAS,HotpotQA,0.4583333333333333,82.54935521688013,13.112680793511956
PCG-MAS,HotpotQA,0.5,81.03932811783272,13.108373969264747
PCG-MAS,HotpotQA,0.5416666666666666,79.2391848325914,12.712468276895466
PCG-MAS,HotpotQA,0.5833333333333333,77.92706786593143,12.513849985245772
PCG-MAS,HotpotQA,0.625,76.97144719910604,12.315222584220905
PCG-MAS,HotpotQA,0.6666666666666666,74.66387358210667,12.076420287611114
PCG-MAS,HotpotQA,0.7083333333333333,73.89605918502357,11.830561982336492
PCG-MAS,HotpotQA,0.75,72.17313895481536,11.892659509819234
PCG-MAS,HotpotQA,0.7916666666666666,70.68636592408588,11.422118789880482
PCG-MAS,HotpotQA,0.8333333333333333,69.33899182094808,11.42486567476038
PCG-MAS,HotpotQA,0.875,67.2113320295701,11.37961090787949
PCG-MAS,HotpotQA,0.9166666666666666,65.47490907443253,10.987144128252114
PCG-MAS,HotpotQA,0.9583333333333333,63.99171068979202,11.045840248786726
PCG-MAS,HotpotQA,1.0,63.06273468655353,11.067396365294279
PCG-MAS,PubMedQA,0.0,98.45166364398857,11.287308641533267
PCG-MAS,PubMedQA,0.041666666666666664,97.77067841330616,11.173406105226025
PCG-MAS,PubMedQA,0.08333333333333333,95.45908583337554,11.053702430287577
PCG-MAS,PubMedQA,0.125,94.48077246244755,10.416923144657137
PCG-MAS,PubMedQA,0.16666666666666666,92.96558897988507,10.441423394930785
PCG-MAS,PubMedQA,0.20833333333333331,91.2441814414345,9.70124547211841
PCG-MAS,PubMedQA,0.25,89.48263347706094,9.432865846488935
PCG-MAS,PubMedQA,0.29166666666666663,88.10784298979327,9.254012269869381
PCG-MAS,PubMedQA,0.3333333333333333,87.31481135023748,8.877698082924882
PCG-MAS,PubMedQA,0.375,85.49683357819586,8.532386474421468
PCG-MAS,PubMedQA,0.41666666666666663,83.46439763311032,8.404459951393132
PCG-MAS,PubMedQA,0.4583333333333333,82.54807008498041,7.945026765816937
PCG-MAS,PubMedQA,0.5,81.0134166504399,7.674185995878941
PCG-MAS,PubMedQA,0.5416666666666666,79.44950641119523,7.637350526898295
PCG-MAS,PubMedQA,0.5833333333333333,77.98579378959089,7.325346998843995
PCG-MAS,PubMedQA,0.625,76.65725729898998,7.069918462960208
PCG-MAS,PubMedQA,0.6666666666666666,75.156925916009,6.865605719004258
PCG-MAS,PubMedQA,0.7083333333333333,73.8517262417929,6.394136152990149
PCG-MAS,PubMedQA,0.75,71.74962895292337,6.64359271177668
PCG-MAS,PubMedQA,0.7916666666666666,70.56375955591953,6.516502064495471
PCG-MAS,PubMedQA,0.8333333333333333,69.23253288607552,5.991876811994181
PCG-MAS,PubMedQA,0.875,68.18130990776994,5.904619006275666
PCG-MAS,PubMedQA,0.9166666666666666,65.4030784757482,5.731341619333137
PCG-MAS,PubMedQA,0.9583333333333333,64.08929943180917,5.836212594427289
PCG-MAS,PubMedQA,1.0,63.07377489986851,5.450385612513145
PCG-MAS,TAT-QA,0.0,98.6145911719648,15.161117116099307
PCG-MAS,TAT-QA,0.041666666666666664,97.17735472005393,14.963453560653551
PCG-MAS,TAT-QA,0.08333333333333333,95.8927255726727,14.609733162563264
PCG-MAS,TAT-QA,0.125,94.18911524119743,14.121019062670632
PCG-MAS,TAT-QA,0.16666666666666666,92.68826948746825,13.567721455060362
PCG-MAS,TAT-QA,0.20833333333333331,90.92685243990421,13.052440886937969
PCG-MAS,TAT-QA,0.25,90.24286367561962,13.21999868620034
PCG-MAS,TAT-QA,0.29166666666666663,88.33205349509846,13.242953814944576
PCG-MAS,TAT-QA,0.3333333333333333,87.08950188517322,12.886335062229755
PCG-MAS,TAT-QA,0.375,85.7859557552248,12.07422603397586
PCG-MAS,TAT-QA,0.41666666666666663,83.63549382856262,11.748616649684923
PCG-MAS,TAT-QA,0.4583333333333333,82.1132967914976,11.388291775425042
PCG-MAS,TAT-QA,0.5,80.22031562137308,11.462368780610323
PCG-MAS,TAT-QA,0.5416666666666666,79.7238879696911,10.818138589234342
PCG-MAS,TAT-QA,0.5833333333333333,78.28401686647327,10.705563037169279
PCG-MAS,TAT-QA,0.625,77.16188039429416,10.518542041527667
PCG-MAS,TAT-QA,0.6666666666666666,75.04719432813101,10.709819998917382
PCG-MAS,TAT-QA,0.7083333333333333,73.59017967378546,10.46959062563188
PCG-MAS,TAT-QA,0.75,71.83591786477936,9.97610750669865
PCG-MAS,TAT-QA,0.7916666666666666,70.67683171919465,9.635747304380468
PCG-MAS,TAT-QA,0.8333333333333333,69.23246330559333,9.857063929967518
PCG-MAS,TAT-QA,0.875,67.65221881156184,9.565138624488311
PCG-MAS,TAT-QA,0.9166666666666666,66.69355679123602,9.463095830389381
PCG-MAS,TAT-QA,0.9583333333333333,64.52870983581842,9.11930079516409
PCG-MAS,TAT-QA,1.0,63.10039815269851,8.953218572285893
PCG-MAS,2Wiki,0.0,98.65037392653245,16.516759519510206
PCG-MAS,2Wiki,0.041666666666666664,97.9945102280334,16.069995561820896
PCG-MAS,2Wiki,0.08333333333333333,96.10193203063675,15.631089006603421
PCG-MAS,2Wiki,0.125,94.14513666216898,15.34074191021761
PCG-MAS,2Wiki,0.16666666666666666,92.71944935720906,14.929832445546177
PCG-MAS,2Wiki,0.20833333333333331,91.84839070374596,14.340321542521927
PCG-MAS,2Wiki,0.25,89.64010219985077,14.136418264043481
PCG-MAS,2Wiki,0.29166666666666663,89.01591335150235,13.758377780793696
PCG-MAS,2Wiki,0.3333333333333333,87.37830276082425,13.778037721789067
PCG-MAS,2Wiki,0.375,85.50780316768746,13.377706292680283
PCG-MAS,2Wiki,0.41666666666666663,84.27455998607716,13.108842559323314
PCG-MAS,2Wiki,0.4583333333333333,82.90137900918572,12.78580891812323
PCG-MAS,2Wiki,0.5,80.95490616398632,12.282613282439193
PCG-MAS,2Wiki,0.5416666666666666,79.7303372642425,12.310240271684451
PCG-MAS,2Wiki,0.5833333333333333,78.23903308716788,11.612382668338471
PCG-MAS,2Wiki,0.625,76.60806330714546,11.920058197868379
PCG-MAS,2Wiki,0.6666666666666666,75.08149685853726,11.775360866544558
PCG-MAS,2Wiki,0.7083333333333333,73.29825562473194,10.97388529443806
PCG-MAS,2Wiki,0.75,72.35684122252282,11.03165966522808
PCG-MAS,2Wiki,0.7916666666666666,70.33243613010912,10.828975300369978
PCG-MAS,2Wiki,0.8333333333333333,68.65628354984908,10.756859620947532
PCG-MAS,2Wiki,0.875,67.47018346462728,10.55716291654902
PCG-MAS,2Wiki,0.9166666666666666,65.59273474514093,10.30665134392475
PCG-MAS,2Wiki,0.9583333333333333,64.54412826096501,10.21408874817612
PCG-MAS,2Wiki,1.0,62.88173163476622,10.169947191877215
PCG-MAS,Mind2Web,0.0,99.61025085532415,18.14857123210241
PCG-MAS,Mind2Web,0.041666666666666664,97.14690188804329,17.899961039570666
PCG-MAS,Mind2Web,0.08333333333333333,95.31552957202815,17.398399332158984
PCG-MAS,Mind2Web,0.125,94.27680644904251,17.28340104937627
