variant,dataset,risk_increase_pp
- $V_\vdash$,Mind2Web,5.201390752716739
- $V_\vdash$,Mind2Web,4.101860634589661
- $V_\vdash$,Mind2Web,5.929398200027042
- $V_\vdash$,Mind2Web,5.6085409566468085
- $V_\vdash$,Mind2Web,4.481851865788935
- $V_\vdash$,Mind2Web,4.609081184347975
- $V_\vdash$,Mind2Web,6.022787099787504
- $V_\vdash$,Mind2Web,5.351167491713407
- $V_\vdash$,Mind2Web,4.652485518404595
- $V_\vdash$,Mind2Web,5.321897779635485
- $V_\vdash$,Mind2Web,6.3998972286810485
- $V_\vdash$,Mind2Web,4.392671933657925
- $V_\vdash$,Mind2Web,3.8622469410958016
- $V_\vdash$,Mind2Web,4.408182896193531
- $V_\vdash$,Mind2Web,5.8073933343021205
- $V_\vdash$,Mind2Web,5.016452832323916
- $V_\vdash$,Mind2Web,6.028499221975785
- $V_\vdash$,Mind2Web,5.719042988287093
- $V_\vdash$,Mind2Web,4.403801782012624
- $V_\vdash$,Mind2Web,5.023800716719149
- $V_\vdash$,Mind2Web,5.169934820029306
- $V_\vdash$,Mind2Web,5.37865507844959
- $V_\vdash$,Mind2Web,6.211931698359674
- $V_\vdash$,Mind2Web,5.304956140594074
- $V_\vdash$,Mind2Web,5.325154028532304
- $V_\vdash$,Mind2Web,4.311763304091649
- $V_\vdash$,Mind2Web,4.765757942141844
- $V_\vdash$,Mind2Web,5.787517384968459
- $V_\vdash$,Mind2Web,5.844985433251349
- $V_\vdash$,Mind2Web,4.089165218055433
- $V_\vdash$,Mind2Web,4.426862653858029
- $V_\vdash$,Mind2Web,6.060451921219646
- $V_\vdash$,Mind2Web,5.462582770772192
- $V_\vdash$,Mind2Web,4.661587356462305
- $V_\vdash$,Mind2Web,5.618112999313199
- $V_\vdash$,Mind2Web,4.337580968263605
- $V_\vdash$,Mind2Web,5.17660148196877
- $V_\vdash$,Mind2Web,6.0578656314989
- $V_\vdash$,Mind2Web,4.488929797898582
- $V_\vdash$,Mind2Web,5.669008989151323
- $V_\vdash$,Mind2Web,5.8699047996014135
- $V_\vdash$,Mind2Web,5.7270243262545915
- $V_\vdash$,Mind2Web,6.483052185763173
- $V_\vdash$,Mind2Web,5.774762714208693
- $V_\vdash$,Mind2Web,5.626832500782979
- $V_\vdash$,Mind2Web,4.808779138297709
- $V_\vdash$,Mind2Web,4.481607290648119
- $V_\vdash$,Mind2Web,5.04435640259063
- $V_\vdash$,Mind2Web,5.176046879822518
- $V_\vdash$,Mind2Web,5.370204737387437
- $V_\vdash$,Mind2Web,4.64387730372943
- $V_\vdash$,Mind2Web,4.795319407468887
- $V_\vdash$,Mind2Web,4.433683032434968
- $V_\vdash$,Mind2Web,6.102104268660079
- $V_\vdash$,Mind2Web,5.813875351039515
- $V_\vdash$,Mind2Web,4.9565097804328815
- $V_\vdash$,Mind2Web,5.696767616392735
- $V_\vdash$,Mind2Web,4.935544297145876
- $V_\vdash$,Mind2Web,5.626459590257335
- $V_\vdash$,Mind2Web,5.141285592481932
- $V_\vdash$,Mind2Web,5.0562602683922755
- $V_\vdash$,Mind2Web,6.393327460949649
- $V_\vdash$,Mind2Web,5.306527996156552
- $V_\vdash$,Mind2Web,3.9884624814366507
- $V_\vdash$,Mind2Web,4.82409378634995
- $V_\vdash$,Mind2Web,4.814070605974369
- $V_\vdash$,BFCL V1,4.394168510495385
- $V_\vdash$,BFCL V1,5.504933300482899
- $V_\vdash$,BFCL V1,6.995025973208698
- $V_\vdash$,BFCL V1,4.728452365839334
- $V_\vdash$,BFCL V1,5.748406046492167
- $V_\vdash$,BFCL V1,5.756301280440826
- $V_\vdash$,BFCL V1,6.393617621711621
- $V_\vdash$,BFCL V1,5.872465052033572
- $V_\vdash$,BFCL V1,6.367361703168665
- $V_\vdash$,BFCL V1,5.595293302366242
- $V_\vdash$,BFCL V1,4.66240318498385
- $V_\vdash$,BFCL V1,5.981663387184322
- $V_\vdash$,BFCL V1,6.446537302209706
- $V_\vdash$,BFCL V1,4.957021077718738
- $V_\vdash$,BFCL V1,6.1346408507778225
- $V_\vdash$,BFCL V1,4.910170937268727
- $V_\vdash$,BFCL V1,4.281317795488475
- $V_\vdash$,BFCL V1,4.967018243870594
- $V_\vdash$,BFCL V1,4.636521367574168
- $V_\vdash$,BFCL V1,5.456638001517631
- $V_\vdash$,BFCL V1,3.951581799931663
- $V_\vdash$,BFCL V1,4.345511575143413
- $V_\vdash$,BFCL V1,6.340906273288194
- $V_\vdash$,BFCL V1,4.985245884325066
- $V_\vdash$,BFCL V1,5.258441633858345
- $V_\vdash$,BFCL V1,4.726323256573753
- $V_\vdash$,BFCL V1,4.519372352455685
- $V_\vdash$,BFCL V1,4.582780087560121
- $V_\vdash$,BFCL V1,4.926333770144625
- $V_\vdash$,BFCL V1,5.067777720747668
- $V_\vdash$,BFCL V1,5.934321274468425
- $V_\vdash$,BFCL V1,5.691045103033423
- $V_\vdash$,BFCL V1,4.763892385419821
- $V_\vdash$,BFCL V1,5.555572356835576
- $V_\vdash$,BFCL V1,5.333189360046356
- $V_\vdash$,BFCL V1,5.742261320969307
- $V_\vdash$,BFCL V1,4.413438103328075
- $V_\vdash$,BFCL V1,5.999307068540055
- $V_\vdash$,BFCL V1,6.436853572891465
- $V_\vdash$,BFCL V1,6.60520881783858
- $V_\vdash$,BFCL V1,5.898077625388954
- $V_\vdash$,BFCL V1,6.8411723651187515
- $V_\vdash$,BFCL V1,4.8838172124475845
- $V_\vdash$,BFCL V1,5.186181185965255
- $V_\vdash$,BFCL V1,6.16855759753004
- $V_\vdash$,BFCL V1,5.5302510329415435
- $V_\vdash$,BFCL V1,5.189795115606163
- $V_\vdash$,BFCL V1,5.352657657427199
- $V_\vdash$,BFCL V1,6.076086907229739
- $V_\vdash$,BFCL V1,5.583711538038607
- $V_\vdash$,BFCL V1,4.270538421798614
- $V_\vdash$,BFCL V1,3.7341134531532587
- $V_\vdash$,BFCL V1,6.102046371765476
- $V_\vdash$,BFCL V1,4.836099056617797
- $V_\vdash$,BFCL V1,5.041071206206604
- $V_\vdash$,BFCL V1,4.7928731716173365
- $V_\vdash$,BFCL V1,5.720381180782128
- $V_\vdash$,BFCL V1,5.531264460582834
- $V_\vdash$,BFCL V1,4.863250706161676
- $V_\vdash$,BFCL V1,5.591973908215724
- $V_\vdash$,BFCL V1,5.70985130262588
- $V_\vdash$,BFCL V1,5.637782355080482
- $V_\vdash$,BFCL V1,5.972103520934247
- $V_\vdash$,BFCL V1,4.743077858363316
- $V_\vdash$,BFCL V1,5.604960285622826
- $V_\vdash$,BFCL V1,4.941548934583374
- $V_\vdash$,BFCL V1,4.681280989104982
- $V_\vdash$,BFCL V1,3.4900474905531165
- $V_\vdash$,BFCL V1,4.280262040021857
- $V_\vdash$,BFCL V1,5.375518807842066
- $V_\vdash$,BFCL V1,5.643519215019479
- $V_\vdash$,BFCL V1,4.375244858210823
- $V_\vdash$,BFCL V1,5.237437596484459
- $V_\vdash$,BFCL V1,5.986126687376351
- $V_\vdash$,BFCL V1,6.02169416500328
- $V_\vdash$,BFCL V1,5.188354803378708
- $V_\vdash$,BFCL V1,5.067590935214034
- $V_\vdash$,BFCL V1,5.184692602690511
- $V_\vdash$,BFCL V1,5.918404505768883
- $V_\vdash$,BFCL V1,5.265691821074678
- $V_\vdash$,BFCL V1,5.340778715209539
- $V_\vdash$,BFCL V1,6.108134960988482
- $V_\vdash$,BFCL V1,6.291311348295784
- $V_\vdash$,BFCL V1,5.7681072023107065
- $V_\vdash$,BFCL V1,4.6258014195178525
- $V_\vdash$,BFCL V1,5.8104985932360425
- $V_\vdash$,BFCL V1,5.578864174388989
- $V_\vdash$,BFCL V1,3.565810074235957
- $V_\vdash$,BFCL V1,4.964164019446916
- $V_\vdash$,BFCL V1,5.72041401152536
- $V_\vdash$,BFCL V1,4.787971547650848
- $V_\vdash$,BFCL V1,5.4537190338647985
- $V_\vdash$,BFCL V1,5.029727386709273
- $V_\vdash$,BFCL V1,6.160854778803136
- $V_\vdash$,BFCL V1,4.6979916416775565
- $V_\vdash$,BFCL V1,5.242698554454851
- $V_\vdash$,BFCL V1,6.054490359644697
- $V_\vdash$,BFCL V1,4.556130147651618
- $V_\vdash$,BFCL V1,4.78451374858
- $V_\vdash$,BFCL V1,5.526635275076661
- $V_\vdash$,BFCL V1,5.261224568149157
- $V_\vdash$,BFCL V1,6.520970310706399
- $V_\vdash$,BFCL V1,5.463241211266721
- $V_\vdash$,BFCL V1,4.2437843004402875
- $V_\vdash$,BFCL V1,5.69022801442623
- $V_\vdash$,BFCL V1,5.371907121279107
- $V_\vdash$,BFCL V1,4.783119910235618
- $V_\vdash$,BFCL V1,5.778860832097588
- $V_\vdash$,BFCL V1,5.432509974440901
- $V_\vdash$,BFCL V1,4.981731254740651
- $V_\vdash$,BFCL V1,5.73749807767275
- $V_\vdash$,BFCL V1,5.342351103809337
- $V_\vdash$,BFCL V1,6.042159261018788
- $V_\vdash$,BFCL V1,5.166493006243005
- $V_\vdash$,BFCL V1,5.690953797318478
- $V_\vdash$,BFCL V1,4.730518909877543
- $V_\vdash$,BFCL V1,5.4112334619055735
- $V_\vdash$,BFCL V1,5.701213462224857
- $V_\vdash$,BFCL V1,4.668230270332977
- $V_\vdash$,BFCL V1,6.501712601017711
- $V_\vdash$,AgentDojo,5.504854186707011
- $V_\vdash$,AgentDojo,4.847123293567499
- $V_\vdash$,AgentDojo,5.576084878496849
- $V_\vdash$,AgentDojo,5.563316573468066
- $V_\vdash$,AgentDojo,4.6767831333486845
- $V_\vdash$,AgentDojo,5.735332991268473
- $V_\vdash$,AgentDojo,5.032187847266497
- $V_\vdash$,AgentDojo,6.629743189227002
- $V_\vdash$,AgentDojo,5.0741326698101545
- $V_\vdash$,AgentDojo,5.818196779686685
- $V_\vdash$,AgentDojo,5.513124325976449
- $V_\vdash$,AgentDojo,5.524550798738321
- $V_\vdash$,AgentDojo,4.803589925440108
- $V_\vdash$,AgentDojo,5.155352219297791
- $V_\vdash$,AgentDojo,6.154564167956377
- $V_\vdash$,AgentDojo,5.3033548833229265
- $V_\vdash$,AgentDojo,5.385741489419593
- $V_\vdash$,AgentDojo,6.086729430788856
- $V_\vdash$,AgentDojo,5.423516651556643
- $V_\vdash$,AgentDojo,4.459811400431539
- $V_\vdash$,AgentDojo,5.751218253652835
- $V_\vdash$,AgentDojo,6.024464437191256
- $V_\vdash$,AgentDojo,3.8999036482776135
- $V_\vdash$,AgentDojo,6.6765726118269875
- $V_\vdash$,AgentDojo,5.410453674370262
- $V_\vdash$,AgentDojo,6.239866079274259
- $V_\vdash$,AgentDojo,6.705239707100905
- $V_\vdash$,AgentDojo,6.232540735615005
- $V_\vdash$,AgentDojo,6.570288031578475
- $V_\vdash$,AgentDojo,5.8773531480880195
- $V_\vdash$,AgentDojo,6.456577266363969
- $V_\vdash$,AgentDojo,4.178647867028813
- $V_\vdash$,AgentDojo,6.191245110387845
- $V_\vdash$,AgentDojo,7.289195320838467
- $V_\vdash$,AgentDojo,5.132421336177545
- $V_\vdash$,AgentDojo,4.93935770647537
- $V_\vdash$,AgentDojo,5.673864948181948
- $V_\vdash$,AgentDojo,5.0167998642499345
- $V_\vdash$,AgentDojo,6.0608562190895485
- $V_\vdash$,AgentDojo,6.569889573331062
- $V_\vdash$,AgentDojo,6.465295829546981
- $V_\vdash$,AgentDojo,5.8062921570009145
- $V_\vdash$,AgentDojo,6.2201414374258945
- $V_\vdash$,AgentDojo,5.722935750215016
- $V_\vdash$,AgentDojo,4.123634893816685
- $V_\vdash$,AgentDojo,5.683113960534326
- $V_\vdash$,AgentDojo,5.023766875554246
- $V_\vdash$,AgentDojo,5.685699212067866
- $V_\vdash$,AgentDojo,6.096328084903713
- $V_\vdash$,AgentDojo,6.080659180602551
- $V_\vdash$,AgentDojo,6.620677264845225
- $V_\vdash$,AgentDojo,5.989486750151566
- $V_\vdash$,AgentDojo,4.899481198180767
- $V_\vdash$,AgentDojo,7.422973223134868
- $V_\vdash$,AgentDojo,4.376868288891402
- $V_\vdash$,AgentDojo,5.129143207101038
- $V_\vdash$,AgentDojo,3.400491348507257
- $V_\vdash$,AgentDojo,4.048887603101267
- $V_\vdash$,AgentDojo,7.025578723363768
- $V_\vdash$,AgentDojo,6.075154070468129
- $V_\vdash$,AgentDojo,6.363615037648794
- $V_\vdash$,AgentDojo,6.140089656530634
- $V_\vdash$,AgentDojo,5.556171578123509
- $V_\vdash$,AgentDojo,5.372772360896078
- $V_\vdash$,AgentDojo,5.656695447473743
- $V_\vdash$,AgentDojo,6.640732807673752
- $V_\vdash$,AgentDojo,5.269050302637857
- $V_\vdash$,AgentDojo,6.083082095591619
- $V_\vdash$,AgentDojo,5.393376650000036
- $V_\vdash$,AgentDojo,6.833585571564096
- $V_\vdash$,AgentDojo,4.310154801087795
- $V_\vdash$,AgentDojo,5.946711692367385
- $V_\vdash$,AgentDojo,4.489598505419362
- $V_\vdash$,AgentDojo,5.679080955594399
- $V_\vdash$,AgentDojo,5.194952515250767
- $V_\vdash$,AgentDojo,5.571996770501942
- $V_\vdash$,AgentDojo,5.945744576210259
- $V_\vdash$,AgentDojo,6.421230326445539
- $V_\vdash$,AgentDojo,4.897869069527131
- $V_\vdash$,AgentDojo,4.031010833670303
- $V_\vdash$,AgentDojo,5.497394775730585
- $V_\vdash$,AgentDojo,4.223576078822436
- $V_\vdash$,AgentDojo,6.062928179208646
- $V_\vdash$,AgentDojo,5.546264976654355
- $V_\vdash$,AgentDojo,5.755738378076485
- $V_\vdash$,AgentDojo,5.762546970372783
- $V_\vdash$,AgentDojo,6.200039076206561
- $V_\vdash$,AgentDojo,4.6280614434186145
- $V_\vdash$,AgentDojo,4.92384697823209
- $V_\vdash$,AgentDojo,5.539489247514013
- $V_\vdash$,AgentDojo,6.404074002871487
- $V_\vdash$,AgentDojo,5.142737420999682
- $V_\vdash$,AgentDojo,5.781028827414735
- $V_\vdash$,AgentDojo,4.987146647169749
- $V_\vdash$,AgentDojo,5.567964502412488
- $V_\vdash$,AgentDojo,5.345681724903568
- $V_\vdash$,AgentDojo,6.496238636215558
- $V_\vdash$,AgentDojo,4.510686062043739
- $V_\vdash$,AgentDojo,5.3672752710492615
- $V_\vdash$,AgentDojo,5.708647037616713
- $V_\vdash$,AgentDojo,3.3776318393089824
- $V_\vdash$,AgentDojo,6.6865352954313515
- $V_\vdash$,AgentDojo,5.712009023032848
- $V_\vdash$,AgentDojo,4.922036303590989
- $V_\vdash$,AgentDojo,5.3756094604710265
- $V_\vdash$,AgentDojo,4.9549418309661135
- $V_\vdash$,AgentDojo,4.98716563378054
- $V_\vdash$,AgentDojo,6.927284896647954
- $V_\vdash$,AgentDojo,4.542515293585895
- $V_\vdash$,AgentDojo,5.295516990954112
- $V_\vdash$,AgentDojo,5.858715640135812
- $V_\vdash$,AgentDojo,5.513868560210159
- $V_\vdash$,AgentDojo,5.50064340391841
- $V_\vdash$,AgentDojo,5.78445342445128
- $V_\vdash$,AgentDojo,5.0723169410006115
- $V_\vdash$,AgentDojo,5.222408455261652
- $V_\vdash$,AgentDojo,6.102036516904885
- $V_\vdash$,AgentDojo,5.801863952743641
- $V_\vdash$,AgentDojo,3.850124500743359
- $V_\vdash$,AgentDojo,5.271841171171862
NoReplay,FEVER,2.814019122674359
NoReplay,FEVER,3.678230576650282
NoReplay,FEVER,3.931853020251028
NoReplay,FEVER,3.006205940142149
NoReplay,FEVER,3.8158835310122097
NoReplay,FEVER,4.159257892905909
NoReplay,FEVER,3.6334767738028275
NoReplay,FEVER,2.5462116120627436
NoReplay,FEVER,3.5816002598947754
NoReplay,FEVER,3.8395158233943136
NoReplay,FEVER,2.959360842757412
NoReplay,FEVER,3.612542778055743
NoReplay,FEVER,2.5462371001685593
NoReplay,FEVER,2.9522368894880566
NoReplay,FEVER,3.636226622996698
NoReplay,FEVER,2.2332767663665827
NoReplay,FEVER,3.368323938315718
NoReplay,FEVER,3.70293151150967
NoReplay,FEVER,5.185439853158806
NoReplay,FEVER,3.390346051465515
NoReplay,FEVER,3.7533168132575936
NoReplay,FEVER,3.6267517235544817
NoReplay,FEVER,3.2119360144707265
NoReplay,FEVER,4.5721312674814545
NoReplay,FEVER,4.095879434416408
NoReplay,FEVER,3.695291400256435
NoReplay,FEVER,2.9948199695507016
NoReplay,FEVER,4.775315132895557
NoReplay,FEVER,2.267138054271975
NoReplay,FEVER,4.084392649396567
NoReplay,FEVER,3.963120099897957
NoReplay,FEVER,4.907721519860354
NoReplay,FEVER,2.7520960797350833
NoReplay,FEVER,3.651129918629209
NoReplay,FEVER,2.539598461349093
NoReplay,FEVER,2.999149978493563
NoReplay,FEVER,3.833761373922002
NoReplay,FEVER,2.913650672965471
NoReplay,FEVER,4.1603680171953075
NoReplay,FEVER,3.598291872371495
NoReplay,FEVER,2.8007969036347595
NoReplay,FEVER,3.909728094418089
NoReplay,FEVER,4.7628498920734055
NoReplay,FEVER,2.7762065191816476
NoReplay,FEVER,4.172559880226832
NoReplay,FEVER,4.215428596006005
NoReplay,FEVER,2.9495234900403338
NoReplay,FEVER,3.6222647493679716
NoReplay,FEVER,2.456123239926411
NoReplay,FEVER,4.37788662466792
NoReplay,FEVER,3.2816184606806127
NoReplay,FEVER,2.724770967507457
NoReplay,FEVER,3.708220680980193
NoReplay,FEVER,3.2561837866219383
NoReplay,FEVER,3.670703888911482
NoReplay,FEVER,3.800639760340319
NoReplay,FEVER,3.651829690985383
NoReplay,FEVER,4.140450812678134
NoReplay,FEVER,2.7814933705854648
NoReplay,FEVER,3.5756704986593153
NoReplay,FEVER,3.744500422874849
NoReplay,FEVER,4.384960220438799
NoReplay,FEVER,3.72069113708213
NoReplay,FEVER,2.8768987946880014
NoReplay,FEVER,3.20975855050253
NoReplay,FEVER,3.3884609023359173
NoReplay,FEVER,1.6989538901148689
NoReplay,FEVER,4.191690176089667
NoReplay,FEVER,3.657697349157571
NoReplay,FEVER,2.7459031696746896
NoReplay,FEVER,3.531751665394028
NoReplay,FEVER,1.841300658577449
NoReplay,FEVER,3.166348171752928
NoReplay,FEVER,2.3860612884763843
NoReplay,FEVER,3.375482568457828
NoReplay,FEVER,2.462938999080108
NoReplay,FEVER,1.9720710315042531
NoReplay,FEVER,4.028327359852202
NoReplay,FEVER,3.717292694175462
NoReplay,FEVER,2.1795022380066547
NoReplay,FEVER,3.701074930790149
NoReplay,FEVER,3.749149010480588
NoReplay,FEVER,3.125788273285017
NoReplay,FEVER,3.4910254639581493
NoReplay,FEVER,3.3602733611196265
NoReplay,FEVER,3.8338611719363476
NoReplay,FEVER,3.5906756869483543
NoReplay,FEVER,3.285222085158656
NoReplay,FEVER,3.4024402356200536
NoReplay,FEVER,1.9032732804201076
NoReplay,FEVER,2.3193170941230723
NoReplay,FEVER,2.8418372250716444
NoReplay,FEVER,2.7502138370600346
NoReplay,FEVER,3.6045602112922093
NoReplay,FEVER,3.2579982200165607
NoReplay,FEVER,3.0435632721224186
NoReplay,FEVER,4.624574509291576
NoReplay,FEVER,3.6963139139644805
NoReplay,FEVER,3.9375873189370223
NoReplay,FEVER,3.78148939903298
NoReplay,FEVER,3.581544915248535
NoReplay,FEVER,2.786432417419216
NoReplay,FEVER,2.986660660792724
NoReplay,FEVER,2.4829590891065396
NoReplay,FEVER,3.913253231298219
NoReplay,FEVER,2.3134405531152895
NoReplay,FEVER,3.7520824716589427
NoReplay,FEVER,3.3471179832900955
NoReplay,FEVER,2.978114501808545
NoReplay,FEVER,4.490255934887217
NoReplay,FEVER,3.1061424971084817
NoReplay,FEVER,3.8582226912436477
NoReplay,FEVER,2.7205933432586247
NoReplay,FEVER,4.162933365867549
NoReplay,FEVER,4.273818838295624
NoReplay,FEVER,4.772742766878546
NoReplay,FEVER,5.222211161245597
NoReplay,FEVER,3.377057753847143
NoReplay,FEVER,2.7679197063691903
NoReplay,FEVER,4.710569827504157
NoReplay,HotpotQA,3.5866743970176764
NoReplay,HotpotQA,3.982730356623815
NoReplay,HotpotQA,3.254485593352037
NoReplay,HotpotQA,5.0992863097979
NoReplay,HotpotQA,4.551788673978631
NoReplay,HotpotQA,3.683198390874348
NoReplay,HotpotQA,3.0999891881794825
NoReplay,HotpotQA,3.702768274539918
NoReplay,HotpotQA,3.9215702427906143
NoReplay,HotpotQA,2.8030748277107738
NoReplay,HotpotQA,2.7939961687167125
NoReplay,HotpotQA,3.833536878985994
NoReplay,HotpotQA,3.100618260536314
NoReplay,HotpotQA,3.003350412842006
NoReplay,HotpotQA,2.518527120075052
NoReplay,HotpotQA,3.2366917455712443
NoReplay,HotpotQA,3.046834564015767
NoReplay,HotpotQA,3.42227290583493
NoReplay,HotpotQA,4.0324262737097465
NoReplay,HotpotQA,4.317364085952159
NoReplay,HotpotQA,4.175123259507567
NoReplay,HotpotQA,3.2668580196977652
NoReplay,HotpotQA,5.206522273840655
NoReplay,HotpotQA,3.0287307127459737
NoReplay,HotpotQA,3.4196303062709337
NoReplay,HotpotQA,3.394658719606536
NoReplay,HotpotQA,3.039419644928315
NoReplay,HotpotQA,3.5034416246872833
NoReplay,HotpotQA,3.954337096583188
NoReplay,HotpotQA,2.9248626704967964
NoReplay,HotpotQA,3.1407376399360056
NoReplay,HotpotQA,2.461952270015643
NoReplay,HotpotQA,2.9185788747330355
NoReplay,HotpotQA,3.2310324363889182
NoReplay,HotpotQA,3.563413050469392
NoReplay,HotpotQA,2.841434126630503
NoReplay,HotpotQA,3.0276376812186347
NoReplay,HotpotQA,4.333647553617241
NoReplay,HotpotQA,4.530256577933769
NoReplay,HotpotQA,3.4746828785905226
NoReplay,HotpotQA,4.2730600299998045
NoReplay,HotpotQA,3.062632789195025
NoReplay,HotpotQA,5.040110778483089
NoReplay,HotpotQA,3.2651673945136963
NoReplay,HotpotQA,2.5603528221664407
NoReplay,HotpotQA,3.156871868931205
NoReplay,HotpotQA,5.906948013802014
NoReplay,HotpotQA,3.9959514002700103
NoReplay,HotpotQA,4.89974069548981
NoReplay,HotpotQA,3.418406617239251
NoReplay,HotpotQA,4.587633844386163
NoReplay,HotpotQA,4.534527297890568
NoReplay,HotpotQA,2.586742261931919
NoReplay,HotpotQA,4.149301616105827
NoReplay,HotpotQA,4.539619154849644
NoReplay,HotpotQA,3.992118748426499
NoReplay,HotpotQA,3.635691309384254
NoReplay,HotpotQA,3.712591470973212
NoReplay,HotpotQA,2.685353211580523
NoReplay,HotpotQA,3.24935331177574
NoReplay,HotpotQA,3.4039483524711907
NoReplay,HotpotQA,3.9398668002499946
NoReplay,HotpotQA,4.710563847342943
NoReplay,HotpotQA,3.4597512614359682
NoReplay,HotpotQA,4.4436565070574225
NoReplay,HotpotQA,4.115167618100511
NoReplay,HotpotQA,3.6795924735607115
NoReplay,HotpotQA,3.626660144916606
NoReplay,HotpotQA,2.3757038106627637
NoReplay,HotpotQA,5.649680193846168
NoReplay,HotpotQA,3.144137015398102
NoReplay,HotpotQA,2.812601818200058
NoReplay,HotpotQA,3.08904521083996
NoReplay,HotpotQA,4.191210876470169
NoReplay,HotpotQA,2.973728403539001
NoReplay,HotpotQA,4.204866128410464
NoReplay,HotpotQA,4.528608422781432
NoReplay,HotpotQA,2.681796837411155
NoReplay,HotpotQA,2.731856634127161
NoReplay,HotpotQA,4.44066641511879
NoReplay,HotpotQA,3.3303698446418806
NoReplay,HotpotQA,5.087669572557116
NoReplay,HotpotQA,4.1281911704884635
NoReplay,HotpotQA,3.40238669740969
NoReplay,HotpotQA,3.7109912045756013
NoReplay,HotpotQA,4.7177163156359985
NoReplay,HotpotQA,3.833950755598222
NoReplay,HotpotQA,4.112844487101478
NoReplay,HotpotQA,3.034834694605343
NoReplay,HotpotQA,2.9119134728475853
NoReplay,HotpotQA,4.043228290214653
NoReplay,HotpotQA,3.8307718227024146
NoReplay,HotpotQA,4.366023921778359
NoReplay,HotpotQA,3.0296253093592007
NoReplay,HotpotQA,4.717711714183115
NoReplay,HotpotQA,2.2509992772562857
NoReplay,HotpotQA,4.590178797307656
NoReplay,HotpotQA,3.7962477352736856
NoReplay,HotpotQA,4.163773579107526
NoReplay,HotpotQA,3.7273295849648203
NoReplay,HotpotQA,3.3474436066034268
NoReplay,HotpotQA,4.986019479483969
NoReplay,HotpotQA,3.0477880906519066
NoReplay,HotpotQA,2.9970359956696777
NoReplay,HotpotQA,4.543616986645622
NoReplay,HotpotQA,4.074293680983001
NoReplay,HotpotQA,2.7462783377465803
NoReplay,HotpotQA,4.178571171293206
NoReplay,HotpotQA,4.860297197404384
NoReplay,HotpotQA,3.5609299737284883
NoReplay,HotpotQA,4.110466148660314
NoReplay,HotpotQA,2.999255096848162
NoReplay,HotpotQA,3.6028857340384124
NoReplay,HotpotQA,3.637580574093786
NoReplay,HotpotQA,3.851310112052196
NoReplay,HotpotQA,4.265495842350693
NoReplay,HotpotQA,3.6320994976371788
NoReplay,HotpotQA,4.669235576525809
NoReplay,HotpotQA,3.642936673566746
NoReplay,HotpotQA,2.672937290300884
NoReplay,PubMedQA,3.1683586399589316
NoReplay,PubMedQA,4.378077851591597
NoReplay,PubMedQA,5.375106877628873
NoReplay,PubMedQA,4.31749057373564
NoReplay,PubMedQA,4.070890854245047
NoReplay,PubMedQA,4.135151311516625
NoReplay,PubMedQA,3.6159800358557495
NoReplay,PubMedQA,2.836077576324386
NoReplay,PubMedQA,3.4435615704809264
NoReplay,PubMedQA,4.591152467028139
NoReplay,PubMedQA,3.209549086137597
NoReplay,PubMedQA,4.878448041683587
NoReplay,PubMedQA,3.8604453679656534
NoReplay,PubMedQA,3.472473600866664
NoReplay,PubMedQA,4.472281869212737
NoReplay,PubMedQA,3.05827279588419
NoReplay,PubMedQA,3.9245516192792396
NoReplay,PubMedQA,2.5527342003368148
NoReplay,PubMedQA,3.876685968505049
NoReplay,PubMedQA,1.8880660875418935
NoReplay,PubMedQA,4.445605927300177
NoReplay,PubMedQA,3.7791786482551557
NoReplay,PubMedQA,3.5868921274857737
NoReplay,PubMedQA,2.307343346409184
NoReplay,PubMedQA,5.85243985758235
NoReplay,PubMedQA,2.9521927262771674
NoReplay,PubMedQA,3.238507427039962
NoReplay,PubMedQA,3.570769814515156
NoReplay,PubMedQA,3.5824935412294403
NoReplay,PubMedQA,3.783733559195168
NoReplay,PubMedQA,3.386068928512005
NoReplay,PubMedQA,3.6815818921130714
NoReplay,PubMedQA,4.055779585654019
NoReplay,PubMedQA,4.551831044256491
NoReplay,PubMedQA,3.4551510906505163
NoReplay,PubMedQA,3.3080734614027367
NoReplay,PubMedQA,4.480681811378004
NoReplay,PubMedQA,4.936057030971716
NoReplay,PubMedQA,3.4620219721260987
NoReplay,PubMedQA,3.9039360667471956
NoReplay,PubMedQA,3.502944459210829
NoReplay,PubMedQA,3.802423847708397
NoReplay,PubMedQA,3.727662987398192
NoReplay,PubMedQA,2.825495284259497
NoReplay,PubMedQA,3.9107187574648585
NoReplay,PubMedQA,3.103405710414032
NoReplay,PubMedQA,4.377449009157431
NoReplay,PubMedQA,3.5376793675774465
NoReplay,PubMedQA,2.458498691321779
NoReplay,PubMedQA,2.4859247238121753
NoReplay,PubMedQA,4.806927317102338
NoReplay,PubMedQA,4.582544794973219
NoReplay,PubMedQA,3.5887887807619387
NoReplay,PubMedQA,4.140197921113447
NoReplay,PubMedQA,3.6874022934107944
NoReplay,PubMedQA,4.947537498319228
NoReplay,PubMedQA,3.1571791661561934
NoReplay,PubMedQA,3.6371207157918355
NoReplay,PubMedQA,4.29882087798876
NoReplay,PubMedQA,4.24381656112883
NoReplay,PubMedQA,4.486005824337602
NoReplay,PubMedQA,4.437580324447603
NoReplay,PubMedQA,4.545777682032511
NoReplay,PubMedQA,3.2399315236461588
NoReplay,PubMedQA,3.1055427346620754
