model_id,dataset_id,observation_id,status,finish_reason,timestamp
gpt-oss-120b,twowiki,87e34cd908ac11ebbd83ac1f6bf848b6,SUCCESS,stop,2026-09-14T10:33:10.715692+00:00
gpt-oss-120b,twowiki,53e18b8c0bb011ebab90acde48001122,SUCCESS,stop,2026-09-14T10:32:53.841797+00:00
gpt-oss-120b,twowiki,5750bfd20bdc11eba7f7acde48001122,SUCCESS,stop,2026-09-14T10:32:50.168819+00:00
gpt-oss-120b,twowiki,3c68e44c0bdc11eba7f7acde48001122,SUCCESS,stop,2026-09-14T10:32:50.134233+00:00
gpt-oss-120b,twowiki,015d47a908a811ebbd7fac1f6bf848b6,SUCCESS,stop,2026-09-14T10:33:01.818337+00:00
gpt-oss-120b,twowiki,88adf4ed089511ebbd75ac1f6bf848b6,SUCCESS,stop,2026-09-14T10:33:12.390106+00:00
gpt-oss-120b,twowiki,04a065a60bde11eba7f7acde48001122,SUCCESS,stop,2026-09-14T10:32:56.455103+00:00
gpt-oss-120b,twowiki,ada1b358085211ebbd58ac1f6bf848b6,SUCCESS,stop,2026-09-14T10:32:48.664599+00:00
gpt-oss-120b,twowiki,c789bc3b087211ebbd66ac1f6bf848b6,SUCCESS,stop,2026-09-14T10:33:02.632952+00:00
gpt-oss-120b,twowiki,ef7aac32088511ebbd6dac1f6bf848b6,SUCCESS,stop,2026-09-14T10:32:44.698898+00:00
gpt-oss-120b,twowiki,dffa1f8a0bdd11eba7f7acde48001122,SUCCESS,stop,2026-09-14T10:32:56.630652+00:00
gpt-oss-120b,twowiki,e2a3bf2a0bdd11eba7f7acde48001122,SUCCESS,length,2026-09-14T10:33:02.951801+00:00
gpt-oss-120b,twowiki,ded710180bdd11eba7f7acde48001122,SUCCESS,stop,2026-09-14T10:32:43.999784+00:00
gpt-oss-120b,twowiki,593381a80bdd11eba7f7acde48001122,SUCCESS,stop,2026-09-14T10:32:55.198877+00:00
gpt-oss-120b,twowiki,0926667308d011ebbd95ac1f6bf848b6,SUCCESS,stop,2026-09-14T10:33:00.955195+00:00
gpt-oss-120b,twowiki,5d46fb540baf11ebab90acde48001122,SUCCESS,stop,2026-09-14T10:32:57.232820+00:00
gpt-oss-120b,twowiki,59ecc1a908c811ebbd91ac1f6bf848b6,SUCCESS,stop,2026-09-14T10:33:07.683262+00:00
gpt-oss-120b,twowiki,7abc1e3008d511ebbd98ac1f6bf848b6,SUCCESS,stop,2026-09-14T10:33:09.191017+00:00
gpt-oss-120b,twowiki,475b89f80bb011ebab90acde48001122,SUCCESS,stop,2026-09-14T10:33:12.928285+00:00
gpt-oss-120b,twowiki,9494fa760bdb11eba7f7acde48001122,SUCCESS,stop,2026-09-14T10:32:59.563731+00:00
gpt-oss-120b,twowiki,b3110a5e0bda11eba7f7acde48001122,SUCCESS,stop,2026-09-14T10:32:48.899657+00:00
gpt-oss-120b,twowiki,38338e8f08e111ebbda2ac1f6bf848b6,SUCCESS,stop,2026-09-14T10:33:06.241107+00:00
gpt-oss-120b,twowiki,4c61cd2c088111ebbd6dac1f6bf848b6,SUCCESS,stop,2026-09-14T10:32:46.560277+00:00
gpt-oss-120b,twowiki,f1ff478c089011ebbd72ac1f6bf848b6,SUCCESS,stop,2026-09-14T10:32:48.946704+00:00
gpt-oss-120b,twowiki,828b1390093511ebbdaeac1f6bf848b6,SUCCESS,stop,2026-09-14T10:32:54.865699+00:00
gpt-oss-120b,twowiki,fa08f65f08b911ebbd88ac1f6bf848b6,SUCCESS,stop,2026-09-14T10:32:41.683528+00:00
gpt-oss-120b,twowiki,740e162f08cb11ebbd92ac1f6bf848b6,SUCCESS,stop,2026-09-14T10:33:03.864901+00:00
gpt-oss-120b,twowiki,1837ca440bdb11eba7f7acde48001122,SUCCESS,stop,2026-09-14T10:33:14.710383+00:00
gpt-oss-120b,twowiki,b9329b0b08ce11ebbd94ac1f6bf848b6,SUCCESS,stop,2026-09-14T10:32:52.704175+00:00
gpt-oss-120b,twowiki,e4ccf7f1096411ebbdafac1f6bf848b6,SUCCESS,stop,2026-09-14T10:32:59.154378+00:00
gpt-oss-120b,twowiki,0bedb7e80bdc11eba7f7acde48001122,SUCCESS,stop,2026-09-14T10:33:04.606122+00:00
gpt-oss-120b,twowiki,146c16520bdd11eba7f7acde48001122,SUCCESS,stop,2026-09-14T10:32:43.327021+00:00
gpt-oss-120b,twowiki,73c3ac30089211ebbd73ac1f6bf848b6,SUCCESS,stop,2026-09-14T10:33:07.551627+00:00
gpt-oss-120b,twowiki,d61d801e0bd911eba7f7acde48001122,SUCCESS,stop,2026-09-14T10:33:10.235457+00:00
gpt-oss-120b,twowiki,16ee4aa308be11ebbd8aac1f6bf848b6,SUCCESS,stop,2026-09-14T10:32:57.486491+00:00
gpt-oss-120b,twowiki,a7b05294088a11ebbd6fac1f6bf848b6,SUCCESS,stop,2026-09-14T10:33:10.361791+00:00
gpt-oss-120b,twowiki,36f7185c0bdd11eba7f7acde48001122,SUCCESS,stop,2026-09-14T10:33:08.450227+00:00
gpt-oss-120b,twowiki,29427eea0bdd11eba7f7acde48001122,SUCCESS,stop,2026-09-14T10:33:10.715680+00:00
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:banking:user_task_13:injection_task_4,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:banking:user_task_13:injection_task_5,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:banking:user_task_1:injection_task_2,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:banking:user_task_1:injection_task_7,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:banking:user_task_3:injection_task_8,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:banking:user_task_4:injection_task_6,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:banking:user_task_4:injection_task_7,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:banking:user_task_7:injection_task_7,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:banking:user_task_8:injection_task_0,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:banking:user_task_9:injection_task_0,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:slack:user_task_11:injection_task_2,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:slack:user_task_12:injection_task_3,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:slack:user_task_13:injection_task_1,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:slack:user_task_1:injection_task_3,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:slack:user_task_20:injection_task_1,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:slack:user_task_2:injection_task_2,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:slack:user_task_4:injection_task_3,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:slack:user_task_6:injection_task_4,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:slack:user_task_7:injection_task_2,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:slack:user_task_8:injection_task_2,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:travel:user_task_13:injection_task_0,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:travel:user_task_14:injection_task_2,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:travel:user_task_16:injection_task_2,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:travel:user_task_1:injection_task_5,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:travel:user_task_1:injection_task_6,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:travel:user_task_3:injection_task_3,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:travel:user_task_7:injection_task_1,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:travel:user_task_8:injection_task_0,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:travel:user_task_9:injection_task_1,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:travel:user_task_9:injection_task_5,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:workspace:user_task_10:injection_task_3,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:workspace:user_task_14:injection_task_1,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:workspace:user_task_14:injection_task_2,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:workspace:user_task_15:injection_task_1,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:workspace:user_task_15:injection_task_4,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:workspace:user_task_17:injection_task_4,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:workspace:user_task_17:injection_task_5,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:workspace:user_task_18:injection_task_2,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:workspace:user_task_39:injection_task_5,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,agentdojo,agentdojo:workspace:user_task_4:injection_task_2,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:multiple_function_123,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:multiple_function_129,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:multiple_function_148,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:multiple_function_173,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:multiple_function_174,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:multiple_function_42,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:multiple_function_50,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:multiple_function_56,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:multiple_function_63,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:multiple_function_79,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:parallel_function_113,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:parallel_function_119,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:parallel_function_148,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:parallel_function_178,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:parallel_function_187,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:parallel_function_198,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:parallel_function_199,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:parallel_function_2,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:parallel_function_33,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:parallel_function_98,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:parallel_multiple_function_100,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:parallel_multiple_function_12,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:parallel_multiple_function_160,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:parallel_multiple_function_164,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:parallel_multiple_function_171,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:parallel_multiple_function_175,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:parallel_multiple_function_176,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:parallel_multiple_function_178,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:parallel_multiple_function_21,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:parallel_multiple_function_55,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:simple_122,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:simple_124,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:simple_212,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:simple_227,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:simple_23,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:simple_319,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:simple_84,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:simple_87,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:simple_89,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,bfcl_v1,bfcl_v1:simple_95,SUCCESS,tool_calls,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,fever,49ab6609565179c662b343da7f152dd5,SUCCESS,stop,2026-09-15T09:34:35.859501+00:00
llama-4-scout-17b-16e-instruct,fever,f10eb246976423f7adf5526acfa64038,SUCCESS,stop,2026-09-15T09:34:44.982323+00:00
llama-4-scout-17b-16e-instruct,fever,52d508d7288b8c678db6f5fada6607b4,SUCCESS,stop,2026-09-15T09:34:44.405636+00:00
llama-4-scout-17b-16e-instruct,fever,56701244cd5e29e1fccaf69e54516549,SUCCESS,stop,2026-09-15T09:34:46.169526+00:00
llama-4-scout-17b-16e-instruct,fever,c8ca51d642f10ee0222353e07aaa7f72,SUCCESS,stop,2026-09-15T09:34:42.618686+00:00
llama-4-scout-17b-16e-instruct,fever,6525ac9b01d826e066963adc9faead8e,SUCCESS,stop,2026-09-15T09:34:42.939285+00:00
llama-4-scout-17b-16e-instruct,fever,c8d4f39c3199de5aa43cbffc0cbf9731,SUCCESS,stop,2026-09-15T09:34:41.199911+00:00
llama-4-scout-17b-16e-instruct,fever,93fd0f3775b7c6c069c3a2919906e5de,SUCCESS,stop,2026-09-15T09:34:45.567065+00:00
llama-4-scout-17b-16e-instruct,fever,3262a15b0a73a57738664d4a84181a05,SUCCESS,stop,2026-09-15T09:34:46.218856+00:00
llama-4-scout-17b-16e-instruct,fever,e3d6a422e086a8fea845ea355a9400a1,SUCCESS,stop,2026-09-15T09:34:44.908587+00:00
llama-4-scout-17b-16e-instruct,fever,3bf0343e3e9d0ddcf76e978fad3fbdc6,SUCCESS,stop,2026-09-15T09:34:41.264952+00:00
llama-4-scout-17b-16e-instruct,fever,efa5ab22a935570def8602b99dc2dbc8,SUCCESS,stop,2026-09-15T09:34:42.618437+00:00
llama-4-scout-17b-16e-instruct,fever,ee15fdb381af171a8b22db542036d46d,SUCCESS,stop,2026-09-15T09:34:46.474670+00:00
llama-4-scout-17b-16e-instruct,fever,c07e0d3807241c8f77304361b5431734,SUCCESS,stop,2026-09-15T09:34:44.348911+00:00
llama-4-scout-17b-16e-instruct,fever,f4bac48eb8a03568a190ee8790f873f0,SUCCESS,stop,2026-09-15T09:34:41.874362+00:00
llama-4-scout-17b-16e-instruct,fever,07608521542737c3c42a0604b590c1fd,SUCCESS,stop,2026-09-15T09:34:47.054058+00:00
llama-4-scout-17b-16e-instruct,fever,044e00c0c3890c174d407185be48c8b2,SUCCESS,stop,2026-09-15T09:34:43.249246+00:00
llama-4-scout-17b-16e-instruct,fever,bab914e1073698bdeb7d4f076cca9b49,SUCCESS,stop,2026-09-15T09:34:45.587420+00:00
llama-4-scout-17b-16e-instruct,fever,18f2e7f282b727da282aef718bb5aeb3,SUCCESS,stop,2026-09-15T09:34:43.761151+00:00
llama-4-scout-17b-16e-instruct,fever,eebf922f4a5086d0b853f3f725ba7fc0,SUCCESS,stop,2026-09-15T09:34:44.461989+00:00
llama-4-scout-17b-16e-instruct,fever,8465c2034de85a7aea79c9342cc9ec5d,SUCCESS,stop,2026-09-15T09:34:46.252908+00:00
llama-4-scout-17b-16e-instruct,fever,573b49e4a1b35b8f111de78b30c2fd73,SUCCESS,stop,2026-09-15T09:34:41.851781+00:00
llama-4-scout-17b-16e-instruct,fever,b8182754eb4410163c45b97ddb3b6de1,SUCCESS,stop,2026-09-15T09:34:43.185229+00:00
llama-4-scout-17b-16e-instruct,fever,5d02be355f1cde26485349d7a51cb136,SUCCESS,stop,2026-09-15T09:34:43.250398+00:00
llama-4-scout-17b-16e-instruct,fever,43bda800acd929d0a0f3774c00f5613f,SUCCESS,stop,2026-09-15T09:34:34.614477+00:00
llama-4-scout-17b-16e-instruct,fever,a047bfee5ba3786439f0c9b39907d169,SUCCESS,stop,2026-09-15T09:34:41.231209+00:00
llama-4-scout-17b-16e-instruct,fever,9053e63c6044d819afd41191405a9fe1,SUCCESS,stop,2026-09-15T09:34:44.962972+00:00
llama-4-scout-17b-16e-instruct,fever,469931cec0cfaa66c043083fd011bd53,SUCCESS,stop,2026-09-15T09:34:47.076296+00:00
llama-4-scout-17b-16e-instruct,fever,8b3013b62cd77e6832d45bae47c4bd89,SUCCESS,stop,2026-09-15T09:34:41.856125+00:00
llama-4-scout-17b-16e-instruct,fever,75b69c74cd08062aeebb23326d6d9879,SUCCESS,stop,2026-09-15T09:34:45.890102+00:00
llama-4-scout-17b-16e-instruct,fever,5097bb43f9f32c426fff2bd028570c59,SUCCESS,stop,2026-09-15T09:34:36.445170+00:00
llama-4-scout-17b-16e-instruct,fever,bd53bbd31a083a9da8902139f5ea74c2,SUCCESS,stop,2026-09-15T09:34:42.618404+00:00
llama-4-scout-17b-16e-instruct,fever,cf0cdf9bed3d132b0b639c36571b9fad,SUCCESS,stop,2026-09-15T09:34:45.567037+00:00
llama-4-scout-17b-16e-instruct,fever,b03d551f9498b6b06cacda2c2fe22d9e,SUCCESS,stop,2026-09-15T09:34:35.235462+00:00
llama-4-scout-17b-16e-instruct,fever,4fbc80c5784202df6072e373818c581f,SUCCESS,stop,2026-09-15T09:34:40.610202+00:00
llama-4-scout-17b-16e-instruct,fever,57613958fd4917b3f1dd007e3ee2ca77,SUCCESS,stop,2026-09-15T09:34:44.369258+00:00
llama-4-scout-17b-16e-instruct,fever,107bebbdd19dc7310cf0f6d89c316cb1,SUCCESS,stop,2026-09-15T09:34:44.956769+00:00
llama-4-scout-17b-16e-instruct,fever,a8e5225b6454a036918cc5fe89aed981,SUCCESS,stop,2026-09-15T09:34:41.802494+00:00
llama-4-scout-17b-16e-instruct,fever,40dee27b7c7afcc479888394c1f32a25,SUCCESS,stop,2026-09-15T09:34:41.199926+00:00
llama-4-scout-17b-16e-instruct,fever,36dce145d3b4c0f27a47184ef5dc4c68,SUCCESS,stop,2026-09-15T09:34:35.859507+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5a80840f554299485f59863b,SUCCESS,stop,2026-09-15T09:33:30.263968+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5ab42b8955429942dd415ea6,SUCCESS,stop,2026-09-15T09:33:29.640112+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5ac3165c5542995ef918c10a,SUCCESS,stop,2026-09-15T09:33:14.369546+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5a8f0a01554299458435d539,SUCCESS,stop,2026-09-15T09:33:16.206101+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5a8af28555429951533613b5,SUCCESS,stop,2026-09-15T09:33:14.551425+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5a807ea1554299485f598624,SUCCESS,stop,2026-09-15T09:33:48.414956+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5ac240ef55429951e9e684ef,SUCCESS,stop,2026-09-15T09:33:40.508055+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5ac19d4c55429963665198bb,SUCCESS,stop,2026-09-15T09:33:42.742351+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5a7125b95542994082a3e5d5,SUCCESS,stop,2026-09-15T09:33:18.067420+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5ab9d44255429939ce03dc36,SUCCESS,stop,2026-09-15T09:33:43.531103+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5abf04ae5542993fe9a41dbf,SUCCESS,stop,2026-09-15T09:33:30.297935+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5adf39ce5542995534e8c76d,SUCCESS,stop,2026-09-15T09:33:48.417182+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5ac3bab155429939154138fb,SUCCESS,stop,2026-09-15T09:33:42.506898+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5ae0a59a55429945ae9593e2,SUCCESS,stop,2026-09-15T09:33:43.741966+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5a73b2cb55429908901be31a,SUCCESS,stop,2026-09-15T09:33:42.084548+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5a7571095542992d0ec05f97,SUCCESS,stop,2026-09-15T09:33:49.257173+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5ab8ee035542991b5579f04b,SUCCESS,stop,2026-09-15T09:33:41.366802+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5a7577785542992d0ec05fa0,SUCCESS,stop,2026-09-15T09:33:15.413359+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5adc0c2b55429947ff1738db,SUCCESS,stop,2026-09-15T09:33:49.271994+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5adde3a45542997545bbbdc2,SUCCESS,stop,2026-09-15T09:33:29.895559+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5ae491155542995ad6573da3,SUCCESS,stop,2026-09-15T09:33:41.408985+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5ac51a055542994611c8b390,SUCCESS,stop,2026-09-15T09:33:15.413417+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5adfc50355429942ec259b43,SUCCESS,stop,2026-09-15T09:33:30.791047+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5a71717d5542994082a3e834,SUCCESS,stop,2026-09-15T09:33:49.209742+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5a8e0a005542995085b373a1,SUCCESS,stop,2026-09-15T09:33:40.508169+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5ab8f7535542991b5579f0a7,SUCCESS,stop,2026-09-15T09:33:39.783531+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5a835478554299123d8c20ed,SUCCESS,stop,2026-09-15T09:33:40.402298+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5a8b78775542997f31a41d3d,SUCCESS,stop,2026-09-15T09:33:41.307063+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5a7332935542991f9a20c67d,SUCCESS,stop,2026-09-15T09:33:49.267374+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5abba4855542993f40c73b68,SUCCESS,stop,2026-09-15T09:33:49.992303+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5a90bd7b55429916514e7547,SUCCESS,stop,2026-09-15T09:33:43.722689+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5ae694a15542991bbc976141,SUCCESS,stop,2026-09-15T09:33:29.600360+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5adbd70c55429947ff173843,SUCCESS,stop,2026-09-15T09:33:43.098460+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5a764c0b55429976ec32bd89,SUCCESS,stop,2026-09-15T09:33:46.899841+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5ae2b770554299495565db0f,SUCCESS,stop,2026-09-15T09:33:40.635692+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5adeb95d5542992fa25da827,SUCCESS,stop,2026-09-15T09:33:17.146582+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5a733c925542991f9a20c6b7,SUCCESS,stop,2026-09-15T09:33:16.204072+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5a7a3a945542996a35c17147,SUCCESS,stop,2026-09-15T09:33:14.624796+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5ae0a54e5542993d6555ebdd,SUCCESS,stop,2026-09-15T09:33:41.243572+00:00
llama-4-scout-17b-16e-instruct,hotpotqa,5a872e8e5542991e7718170c,SUCCESS,stop,2026-09-15T09:33:30.932037+00:00
llama-4-scout-17b-16e-instruct,mind2web,mind2web:00c4cba1-f215-4132-a25f-5ffe07eefc3d,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,mind2web,mind2web:055d52f6-14e4-4bcd-9794-fcef2d308bc5,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,mind2web,mind2web:058c3589-8dff-42f2-8cd1-7d2bc1518c4b,SUCCESS,stop,NOT_CAPTURED
llama-4-scout-17b-16e-instruct,mind2web,mind2web:18407b93-9c3c-4b03-b99e-37d5e6024787,SUCCESS,stop,NOT_CAPTURED
